domain	property	range	count	domain;label	property;label	range;label
Q570116	P7959	Q1138494	2.0	'tourist attraction'@en	'historic county'@en	'historic county of England'@en
Q64995589	P7959	Q1138494	2.0	'country house hotel'@en	'historic county'@en	'historic county of England'@en
Q80446812	P7959	Q1350181	2.0	'motte'@en	'historic county'@en	'shire of Scotland'@en
Q80446812	P7959	Q202435	2.0	'motte'@en	'historic county'@en	'lieutenancy area of Scotland'@en
Q80446812	P7959	Q67376938	2.0	'motte'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q80446812	P7959	Q7309443	2.0	'motte'@en	'historic county'@en	'registration county'@en
Q1007870	P7959	Q179872	1.0	'art gallery'@en	'historic county'@en	'county of Ireland'@en
Q109607	P7959	Q2991489	1.0	'ruins'@en	'historic county'@en	'county palatine'@en
Q13402009	P7959	Q1138494	1.0	'apartment building'@en	'historic county'@en	'historic county of England'@en
Q1343246	P7959	Q7925010	1.0	'English country house'@en	'historic county'@en	'vice-county'@en
Q13955118	P7959	Q1350181	1.0	'earthwork'@en	'historic county'@en	'shire of Scotland'@en
Q13955118	P7959	Q202435	1.0	'earthwork'@en	'historic county'@en	'lieutenancy area of Scotland'@en
Q13955118	P7959	Q67376938	1.0	'earthwork'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q13955118	P7959	Q7309443	1.0	'earthwork'@en	'historic county'@en	'registration county'@en
Q1423423	P7959	Q1350181	1.0	'Château'@en	'historic county'@en	'shire of Scotland'@en
Q1423423	P7959	Q67376938	1.0	'Château'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q1423423	P7959	Q7309443	1.0	'Château'@en	'historic county'@en	'registration county'@en
Q16884952	P7959	Q1138494	1.0	'country house'@en	'historic county'@en	'historic county of England'@en
Q16884952	P7959	Q1317848	1.0	'country house'@en	'historic county'@en	'county of Northern Ireland'@en
Q16884952	P7959	Q179872	1.0	'country house'@en	'historic county'@en	'county of Ireland'@en
Q16884952	P7959	Q67376938	1.0	'country house'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q17715832	P7959	Q1857731	1.0	'castle ruin'@en	'historic county'@en	'historic county of Wales'@en
Q180174	P7959	Q2991489	1.0	'folly'@en	'historic county'@en	'county palatine'@en
Q19860854	P7959	Q1138494	1.0	'destroyed building or structure'@en	'historic county'@en	'historic county of England'@en
Q19860854	P7959	Q1317848	1.0	'destroyed building or structure'@en	'historic county'@en	'county of Northern Ireland'@en
Q19860854	P7959	Q202435	1.0	'destroyed building or structure'@en	'historic county'@en	'lieutenancy area of Scotland'@en
Q19860854	P7959	Q2991489	1.0	'destroyed building or structure'@en	'historic county'@en	'county palatine'@en
Q19860854	P7959	Q7309443	1.0	'destroyed building or structure'@en	'historic county'@en	'registration county'@en
Q207694	P7959	Q179872	1.0	'art museum'@en	'historic county'@en	'county of Ireland'@en
Q2087181	P7959	Q2991489	1.0	'historic house museum'@en	'historic county'@en	'county palatine'@en
Q2087181	P7959	Q7925010	1.0	'historic house museum'@en	'historic county'@en	'vice-county'@en
Q23413	P7959	Q15060255	1.0	'castle'@en	'historic county'@en	'Scottish council area'@en
Q23413	P7959	Q33837	1.0	'castle'@en	'historic county'@en	'archipelago'@en
Q23413	P7959	Q6083725	1.0	'castle'@en	'historic county'@en	'Scottish islands area'@en
Q27686	P7959	Q1350181	1.0	'hotel'@en	'historic county'@en	'shire of Scotland'@en
Q27686	P7959	Q67376938	1.0	'hotel'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q2772772	P7959	Q1350181	1.0	'military museum'@en	'historic county'@en	'shire of Scotland'@en
Q2772772	P7959	Q202435	1.0	'military museum'@en	'historic county'@en	'lieutenancy area of Scotland'@en
Q2772772	P7959	Q67376938	1.0	'military museum'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q2772772	P7959	Q7309443	1.0	'military museum'@en	'historic county'@en	'registration county'@en
Q28045079	P7959	Q1857731	1.0	'contour fort'@en	'historic county'@en	'historic county of Wales'@en
Q28045079	P7959	Q67376938	1.0	'contour fort'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q32164125	P7959	Q1138494	1.0	'fortified manor house'@en	'historic county'@en	'historic county of England'@en
Q32164125	P7959	Q2991489	1.0	'fortified manor house'@en	'historic county'@en	'county palatine'@en
Q32164125	P7959	Q7925010	1.0	'fortified manor house'@en	'historic county'@en	'vice-county'@en
Q3898745	P7959	Q1138494	1.0	'peel tower'@en	'historic county'@en	'historic county of England'@en
Q3898745	P7959	Q179872	1.0	'peel tower'@en	'historic county'@en	'county of Ireland'@en
Q3947	P7959	Q1138494	1.0	'house'@en	'historic county'@en	'historic county of England'@en
Q3947	P7959	Q1350181	1.0	'house'@en	'historic county'@en	'shire of Scotland'@en
Q3947	P7959	Q202435	1.0	'house'@en	'historic county'@en	'lieutenancy area of Scotland'@en
Q3947	P7959	Q67376938	1.0	'house'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q3947	P7959	Q7309443	1.0	'house'@en	'historic county'@en	'registration county'@en
Q486972	P7959	Q179872	1.0	'human settlement'@en	'historic county'@en	'county of Ireland'@en
Q489357	P7959	Q1350181	1.0	'farmhouse'@en	'historic county'@en	'shire of Scotland'@en
Q489357	P7959	Q202435	1.0	'farmhouse'@en	'historic county'@en	'lieutenancy area of Scotland'@en
Q489357	P7959	Q67376938	1.0	'farmhouse'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q489357	P7959	Q7309443	1.0	'farmhouse'@en	'historic county'@en	'registration county'@en
Q532	P7959	Q1350181	1.0	'village'@en	'historic county'@en	'shire of Scotland'@en
Q532	P7959	Q67376938	1.0	'village'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q532	P7959	Q7309443	1.0	'village'@en	'historic county'@en	'registration county'@en
Q570116	P7959	Q2991489	1.0	'tourist attraction'@en	'historic county'@en	'county palatine'@en
Q57821	P7959	Q1350181	1.0	'fortification'@en	'historic county'@en	'shire of Scotland'@en
Q57821	P7959	Q67376938	1.0	'fortification'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q57831	P7959	Q1138494	1.0	'fortress'@en	'historic county'@en	'historic county of England'@en
Q62832	P7959	Q179872	1.0	'observatory'@en	'historic county'@en	'county of Ireland'@en
Q64995589	P7959	Q2991489	1.0	'country house hotel'@en	'historic county'@en	'county palatine'@en
Q7335033	P7959	Q1857731	1.0	'ringwork castle'@en	'historic county'@en	'historic county of Wales'@en
Q7335033	P7959	Q67376938	1.0	'ringwork castle'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q7963015	P7959	Q1350181	1.0	'walled garden'@en	'historic county'@en	'shire of Scotland'@en
Q7963015	P7959	Q67376938	1.0	'walled garden'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q839954	P7959	Q1317848	1.0	'archaeological site'@en	'historic county'@en	'county of Northern Ireland'@en
Q839954	P7959	Q179872	1.0	'archaeological site'@en	'historic county'@en	'county of Ireland'@en
Q8502	P7959	Q1138494	1.0	'mountain'@en	'historic county'@en	'historic county of England'@en
Q8719053	P7959	Q179872	1.0	'music venue'@en	'historic county'@en	'county of Ireland'@en
Q879050	P7959	Q2991489	1.0	'manor house'@en	'historic county'@en	'county palatine'@en
Q879050	P7959	Q7925010	1.0	'manor house'@en	'historic county'@en	'vice-county'@en
Q91312	P7959	Q1138494	1.0	'tower house'@en	'historic county'@en	'historic county of England'@en
Q91312	P7959	Q179872	1.0	'tower house'@en	'historic county'@en	'county of Ireland'@en
Q92062	P7959	Q2991489	1.0	'motte-and-bailey castle'@en	'historic county'@en	'county palatine'@en
Q92086	P7959	Q1350181	1.0	'promontory fort'@en	'historic county'@en	'shire of Scotland'@en
Q92086	P7959	Q67376938	1.0	'promontory fort'@en	'historic county'@en	'historic county of the United Kingdom'@en
Q92086	P7959	Q7309443	1.0	'promontory fort'@en	'historic county'@en	'registration county'@en
Q23413	P646	external-id	987.0	'castle'@en	'Freebase ID'@en	
Q839954	P646	external-id	33.0	'archaeological site'@en	'Freebase ID'@en	
Q17715832	P646	external-id	25.0	'castle ruin'@en	'Freebase ID'@en	
Q751876	P646	external-id	25.0	'château'@en	'Freebase ID'@en	
Q109607	P646	external-id	20.0	'ruins'@en	'Freebase ID'@en	
Q2087181	P646	external-id	20.0	'historic house museum'@en	'Freebase ID'@en	
Q811979	P646	external-id	19.0	'architectural structure'@en	'Freebase ID'@en	
Q33506	P646	external-id	17.0	'museum'@en	'Freebase ID'@en	
Q1343246	P646	external-id	12.0	'English country house'@en	'Freebase ID'@en	
Q4989906	P646	external-id	11.0	'monument'@en	'Freebase ID'@en	
Q19860854	P646	external-id	10.0	'destroyed building or structure'@en	'Freebase ID'@en	
Q180174	P646	external-id	8.0	'folly'@en	'Freebase ID'@en	
Q2065736	P646	external-id	8.0	'cultural property'@en	'Freebase ID'@en	
Q92062	P646	external-id	7.0	'motte-and-bailey castle'@en	'Freebase ID'@en	
Q5267014	P646	external-id	6.0	'Device Fort'@en	'Freebase ID'@en	
Q91312	P646	external-id	6.0	'tower house'@en	'Freebase ID'@en	
Q2772772	P646	external-id	5.0	'military museum'@en	'Freebase ID'@en	
Q879050	P646	external-id	5.0	'manor house'@en	'Freebase ID'@en	
Q11691318	P646	external-id	4.0	'cultural heritage monument in Germany'@en	'Freebase ID'@en	
Q210272	P646	external-id	4.0	'cultural heritage'@en	'Freebase ID'@en	
Q32164125	P646	external-id	4.0	'fortified manor house'@en	'Freebase ID'@en	
Q1081138	P646	external-id	3.0	'historic site'@en	'Freebase ID'@en	
Q1595639	P646	external-id	3.0	'local museum'@en	'Freebase ID'@en	
Q3947	P646	external-id	3.0	'house'@en	'Freebase ID'@en	
Q570116	P646	external-id	3.0	'tourist attraction'@en	'Freebase ID'@en	
Q1195705	P646	external-id	2.0	'rocca'@en	'Freebase ID'@en	
Q16560	P646	external-id	2.0	'palace'@en	'Freebase ID'@en	
Q16735822	P646	external-id	2.0	'history museum'@en	'Freebase ID'@en	
Q16884952	P646	external-id	2.0	'country house'@en	'Freebase ID'@en	
Q1923257	P646	external-id	2.0	'hall house'@en	'Freebase ID'@en	
Q27686	P646	external-id	2.0	'hotel'@en	'Freebase ID'@en	
Q3898745	P646	external-id	2.0	'peel tower'@en	'Freebase ID'@en	
Q486972	P646	external-id	2.0	'human settlement'@en	'Freebase ID'@en	
Q57831	P646	external-id	2.0	'fortress'@en	'Freebase ID'@en	
Q744099	P646	external-id	2.0	'hillfort'@en	'Freebase ID'@en	
Q80446812	P646	external-id	2.0	'motte'@en	'Freebase ID'@en	
Q92026	P646	external-id	2.0	'Japanese castle'@en	'Freebase ID'@en	
Q1007870	P646	external-id	1.0	'art gallery'@en	'Freebase ID'@en	
Q1015644	P646	external-id	1.0	'Burgstall'@en	'Freebase ID'@en	
Q10416961	P646	external-id	1.0	'working life museum'@en	'Freebase ID'@en	
Q108325	P646	external-id	1.0	'chapel'@en	'Freebase ID'@en	
Q1128397	P646	external-id	1.0	'convent'@en	'Freebase ID'@en	
Q1134237	P646	external-id	1.0	'court'@en	'Freebase ID'@en	
Q1200957	P646	external-id	1.0	'tourist destination'@en	'Freebase ID'@en	
Q13402009	P646	external-id	1.0	'apartment building'@en	'Freebase ID'@en	
Q13955118	P646	external-id	1.0	'earthwork'@en	'Freebase ID'@en	
Q14528644	P646	external-id	1.0	'care center'@en	'Freebase ID'@en	
Q1497375	P646	external-id	1.0	'architectural ensemble'@en	'Freebase ID'@en	
Q1497649	P646	external-id	1.0	'memory institution'@en	'Freebase ID'@en	
Q15710038	P646	external-id	1.0	'hill castle'@en	'Freebase ID'@en	
Q16970	P646	external-id	1.0	'church building'@en	'Freebase ID'@en	
Q1970243	P646	external-id	1.0	'lowland castle'@en	'Freebase ID'@en	
Q19850578	P646	external-id	1.0	'Chappe semaphore tower'@en	'Freebase ID'@en	
Q207694	P646	external-id	1.0	'art museum'@en	'Freebase ID'@en	
Q23442	P646	external-id	1.0	'island'@en	'Freebase ID'@en	
Q24699794	P646	external-id	1.0	'museum building'@en	'Freebase ID'@en	
Q28045079	P646	external-id	1.0	'contour fort'@en	'Freebase ID'@en	
Q29960985	P646	external-id	1.0	'bishop castle'@en	'Freebase ID'@en	
Q3329412	P646	external-id	1.0	'archaeological museum'@en	'Freebase ID'@en	
Q3330083	P646	external-id	1.0	'wine museum'@en	'Freebase ID'@en	
Q3354019	P646	external-id	1.0	'seat farm'@en	'Freebase ID'@en	
Q3395377	P646	external-id	1.0	'ancient monument'@en	'Freebase ID'@en	
Q358	P646	external-id	1.0	'heritage site'@en	'Freebase ID'@en	
Q41176	P646	external-id	1.0	'building'@en	'Freebase ID'@en	
Q44613	P646	external-id	1.0	'monastery'@en	'Freebase ID'@en	
Q481289	P646	external-id	1.0	'official residence'@en	'Freebase ID'@en	
Q489357	P646	external-id	1.0	'farmhouse'@en	'Freebase ID'@en	
Q532	P646	external-id	1.0	'village'@en	'Freebase ID'@en	
Q543654	P646	external-id	1.0	'rathaus'@en	'Freebase ID'@en	
Q57821	P646	external-id	1.0	'fortification'@en	'Freebase ID'@en	
Q615810	P646	external-id	1.0	'water castle'@en	'Freebase ID'@en	
Q62832	P646	external-id	1.0	'observatory'@en	'Freebase ID'@en	
Q64995589	P646	external-id	1.0	'country house hotel'@en	'Freebase ID'@en	
Q7335033	P646	external-id	1.0	'ringwork castle'@en	'Freebase ID'@en	
Q7963015	P646	external-id	1.0	'walled garden'@en	'Freebase ID'@en	
Q811165	P646	external-id	1.0	'architectural heritage monument'@en	'Freebase ID'@en	
Q81917	P646	external-id	1.0	'fortified tower'@en	'Freebase ID'@en	
Q8502	P646	external-id	1.0	'mountain'@en	'Freebase ID'@en	
Q8719053	P646	external-id	1.0	'music venue'@en	'Freebase ID'@en	
Q907116	P646	external-id	1.0	'National monument of Spain'@en	'Freebase ID'@en	
Q91165	P646	external-id	1.0	'keep'@en	'Freebase ID'@en	
Q92086	P646	external-id	1.0	'promontory fort'@en	'Freebase ID'@en	
Q96211395	P646	external-id	1.0	'heritage site in Sweden'@en	'Freebase ID'@en	
Q23413	P625	globe-coordinate	1033.0	'castle'@en	'coordinate location'@en	
Q839954	P625	globe-coordinate	34.0	'archaeological site'@en	'coordinate location'@en	
Q17715832	P625	globe-coordinate	26.0	'castle ruin'@en	'coordinate location'@en	
Q751876	P625	globe-coordinate	26.0	'château'@en	'coordinate location'@en	
Q811979	P625	globe-coordinate	21.0	'architectural structure'@en	'coordinate location'@en	
Q109607	P625	globe-coordinate	20.0	'ruins'@en	'coordinate location'@en	
Q2087181	P625	globe-coordinate	20.0	'historic house museum'@en	'coordinate location'@en	
Q33506	P625	globe-coordinate	17.0	'museum'@en	'coordinate location'@en	
Q1343246	P625	globe-coordinate	14.0	'English country house'@en	'coordinate location'@en	
Q4989906	P625	globe-coordinate	11.0	'monument'@en	'coordinate location'@en	
Q19860854	P625	globe-coordinate	10.0	'destroyed building or structure'@en	'coordinate location'@en	
Q180174	P625	globe-coordinate	8.0	'folly'@en	'coordinate location'@en	
Q2065736	P625	globe-coordinate	8.0	'cultural property'@en	'coordinate location'@en	
Q92062	P625	globe-coordinate	7.0	'motte-and-bailey castle'@en	'coordinate location'@en	
Q5267014	P625	globe-coordinate	6.0	'Device Fort'@en	'coordinate location'@en	
Q91312	P625	globe-coordinate	6.0	'tower house'@en	'coordinate location'@en	
Q11691318	P625	globe-coordinate	5.0	'cultural heritage monument in Germany'@en	'coordinate location'@en	
Q210272	P625	globe-coordinate	5.0	'cultural heritage'@en	'coordinate location'@en	
Q2772772	P625	globe-coordinate	5.0	'military museum'@en	'coordinate location'@en	
Q879050	P625	globe-coordinate	5.0	'manor house'@en	'coordinate location'@en	
Q27686	P625	globe-coordinate	4.0	'hotel'@en	'coordinate location'@en	
Q32164125	P625	globe-coordinate	4.0	'fortified manor house'@en	'coordinate location'@en	
Q1081138	P625	globe-coordinate	3.0	'historic site'@en	'coordinate location'@en	
Q1595639	P625	globe-coordinate	3.0	'local museum'@en	'coordinate location'@en	
Q16884952	P625	globe-coordinate	3.0	'country house'@en	'coordinate location'@en	
Q3947	P625	globe-coordinate	3.0	'house'@en	'coordinate location'@en	
Q570116	P625	globe-coordinate	3.0	'tourist attraction'@en	'coordinate location'@en	
Q1195705	P625	globe-coordinate	2.0	'rocca'@en	'coordinate location'@en	
Q16560	P625	globe-coordinate	2.0	'palace'@en	'coordinate location'@en	
Q16735822	P625	globe-coordinate	2.0	'history museum'@en	'coordinate location'@en	
Q1923257	P625	globe-coordinate	2.0	'hall house'@en	'coordinate location'@en	
Q3898745	P625	globe-coordinate	2.0	'peel tower'@en	'coordinate location'@en	
Q486972	P625	globe-coordinate	2.0	'human settlement'@en	'coordinate location'@en	
Q57831	P625	globe-coordinate	2.0	'fortress'@en	'coordinate location'@en	
Q64995589	P625	globe-coordinate	2.0	'country house hotel'@en	'coordinate location'@en	
Q744099	P625	globe-coordinate	2.0	'hillfort'@en	'coordinate location'@en	
Q80446812	P625	globe-coordinate	2.0	'motte'@en	'coordinate location'@en	
Q92026	P625	globe-coordinate	2.0	'Japanese castle'@en	'coordinate location'@en	
Q1007870	P625	globe-coordinate	1.0	'art gallery'@en	'coordinate location'@en	
Q1015644	P625	globe-coordinate	1.0	'Burgstall'@en	'coordinate location'@en	
Q10416961	P625	globe-coordinate	1.0	'working life museum'@en	'coordinate location'@en	
Q108325	P625	globe-coordinate	1.0	'chapel'@en	'coordinate location'@en	
Q1128397	P625	globe-coordinate	1.0	'convent'@en	'coordinate location'@en	
Q1200957	P625	globe-coordinate	1.0	'tourist destination'@en	'coordinate location'@en	
Q13402009	P625	globe-coordinate	1.0	'apartment building'@en	'coordinate location'@en	
Q13955118	P625	globe-coordinate	1.0	'earthwork'@en	'coordinate location'@en	
Q1423423	P625	globe-coordinate	1.0	'Château'@en	'coordinate location'@en	
Q14528644	P625	globe-coordinate	1.0	'care center'@en	'coordinate location'@en	
Q1497375	P625	globe-coordinate	1.0	'architectural ensemble'@en	'coordinate location'@en	
Q1497649	P625	globe-coordinate	1.0	'memory institution'@en	'coordinate location'@en	
Q156362	P625	globe-coordinate	1.0	'winery'@en	'coordinate location'@en	
Q15710038	P625	globe-coordinate	1.0	'hill castle'@en	'coordinate location'@en	
Q16970	P625	globe-coordinate	1.0	'church building'@en	'coordinate location'@en	
Q1970243	P625	globe-coordinate	1.0	'lowland castle'@en	'coordinate location'@en	
Q19850578	P625	globe-coordinate	1.0	'Chappe semaphore tower'@en	'coordinate location'@en	
Q207694	P625	globe-coordinate	1.0	'art museum'@en	'coordinate location'@en	
Q23442	P625	globe-coordinate	1.0	'island'@en	'coordinate location'@en	
Q24699794	P625	globe-coordinate	1.0	'museum building'@en	'coordinate location'@en	
Q28045079	P625	globe-coordinate	1.0	'contour fort'@en	'coordinate location'@en	
Q29960985	P625	globe-coordinate	1.0	'bishop castle'@en	'coordinate location'@en	
Q3329412	P625	globe-coordinate	1.0	'archaeological museum'@en	'coordinate location'@en	
Q3330083	P625	globe-coordinate	1.0	'wine museum'@en	'coordinate location'@en	
Q3354019	P625	globe-coordinate	1.0	'seat farm'@en	'coordinate location'@en	
Q3395377	P625	globe-coordinate	1.0	'ancient monument'@en	'coordinate location'@en	
Q358	P625	globe-coordinate	1.0	'heritage site'@en	'coordinate location'@en	
Q41176	P625	globe-coordinate	1.0	'building'@en	'coordinate location'@en	
Q44613	P625	globe-coordinate	1.0	'monastery'@en	'coordinate location'@en	
Q481289	P625	globe-coordinate	1.0	'official residence'@en	'coordinate location'@en	
Q489357	P625	globe-coordinate	1.0	'farmhouse'@en	'coordinate location'@en	
Q532	P625	globe-coordinate	1.0	'village'@en	'coordinate location'@en	
Q543654	P625	globe-coordinate	1.0	'rathaus'@en	'coordinate location'@en	
Q57821	P625	globe-coordinate	1.0	'fortification'@en	'coordinate location'@en	
Q615810	P625	globe-coordinate	1.0	'water castle'@en	'coordinate location'@en	
Q62832	P625	globe-coordinate	1.0	'observatory'@en	'coordinate location'@en	
Q7335033	P625	globe-coordinate	1.0	'ringwork castle'@en	'coordinate location'@en	
Q7963015	P625	globe-coordinate	1.0	'walled garden'@en	'coordinate location'@en	
Q811165	P625	globe-coordinate	1.0	'architectural heritage monument'@en	'coordinate location'@en	
Q81917	P625	globe-coordinate	1.0	'fortified tower'@en	'coordinate location'@en	
Q8502	P625	globe-coordinate	1.0	'mountain'@en	'coordinate location'@en	
Q8719053	P625	globe-coordinate	1.0	'music venue'@en	'coordinate location'@en	
Q907116	P625	globe-coordinate	1.0	'National monument of Spain'@en	'coordinate location'@en	
Q91165	P625	globe-coordinate	1.0	'keep'@en	'coordinate location'@en	
Q92086	P625	globe-coordinate	1.0	'promontory fort'@en	'coordinate location'@en	
Q96211395	P625	globe-coordinate	1.0	'heritage site in Sweden'@en	'coordinate location'@en	
Q23413	P571	time	219.0	'castle'@en	'inception'@en	
Q17715832	P571	time	14.0	'castle ruin'@en	'inception'@en	
Q2087181	P571	time	9.0	'historic house museum'@en	'inception'@en	
Q839954	P571	time	9.0	'archaeological site'@en	'inception'@en	
Q109607	P571	time	7.0	'ruins'@en	'inception'@en	
Q1343246	P571	time	6.0	'English country house'@en	'inception'@en	
Q33506	P571	time	6.0	'museum'@en	'inception'@en	
Q811979	P571	time	5.0	'architectural structure'@en	'inception'@en	
Q5267014	P571	time	4.0	'Device Fort'@en	'inception'@en	
Q751876	P571	time	4.0	'château'@en	'inception'@en	
Q2772772	P571	time	3.0	'military museum'@en	'inception'@en	
Q570116	P571	time	3.0	'tourist attraction'@en	'inception'@en	
Q1595639	P571	time	2.0	'local museum'@en	'inception'@en	
Q16560	P571	time	2.0	'palace'@en	'inception'@en	
Q180174	P571	time	2.0	'folly'@en	'inception'@en	
Q19860854	P571	time	2.0	'destroyed building or structure'@en	'inception'@en	
Q2065736	P571	time	2.0	'cultural property'@en	'inception'@en	
Q210272	P571	time	2.0	'cultural heritage'@en	'inception'@en	
Q879050	P571	time	2.0	'manor house'@en	'inception'@en	
Q91312	P571	time	2.0	'tower house'@en	'inception'@en	
Q92026	P571	time	2.0	'Japanese castle'@en	'inception'@en	
Q1007870	P571	time	1.0	'art gallery'@en	'inception'@en	
Q1015644	P571	time	1.0	'Burgstall'@en	'inception'@en	
Q10416961	P571	time	1.0	'working life museum'@en	'inception'@en	
Q1081138	P571	time	1.0	'historic site'@en	'inception'@en	
Q1128397	P571	time	1.0	'convent'@en	'inception'@en	
Q1200957	P571	time	1.0	'tourist destination'@en	'inception'@en	
Q1497375	P571	time	1.0	'architectural ensemble'@en	'inception'@en	
Q15710038	P571	time	1.0	'hill castle'@en	'inception'@en	
Q16884952	P571	time	1.0	'country house'@en	'inception'@en	
Q1923257	P571	time	1.0	'hall house'@en	'inception'@en	
Q19850578	P571	time	1.0	'Chappe semaphore tower'@en	'inception'@en	
Q207694	P571	time	1.0	'art museum'@en	'inception'@en	
Q24699794	P571	time	1.0	'museum building'@en	'inception'@en	
Q27686	P571	time	1.0	'hotel'@en	'inception'@en	
