domain	property	range	count	domain;label	property;label	range;label
Q1307276	P127	Q5	4	'single-family detached home'@en	'owned by'@en	'human'@en
Q1307276	P127	Q33506	1	'single-family detached home'@en	'owned by'@en	'museum'@en
Q1307276	P127	Q43229	1	'single-family detached home'@en	'owned by'@en	'organization'@en
Q2087181	P127	Q33506	1	'historic house museum'@en	'owned by'@en	'museum'@en
Q2087181	P127	Q43229	1	'historic house museum'@en	'owned by'@en	'organization'@en
Q1307276	P131	Q35657	296	'single-family detached home'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q1307276	P131	Q1093829	99	'single-family detached home'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q1307276	P131	Q62049	87	'single-family detached home'@en	'located in the administrative territorial entity'@en	'county seat'@en
Q1307276	P131	Q1549591	78	'single-family detached home'@en	'located in the administrative territorial entity'@en	'big city'@en
Q1307276	P131	Q21518270	15	'single-family detached home'@en	'located in the administrative territorial entity'@en	'state or insular area capital of the United States'@en
Q1307276	P131	Q63440326	13	'single-family detached home'@en	'located in the administrative territorial entity'@en	'city of Oregon'@en
Q1307276	P131	Q13218391	10	'single-family detached home'@en	'located in the administrative territorial entity'@en	'charter city'@en
Q1307276	P131	Q902814	7	'single-family detached home'@en	'located in the administrative territorial entity'@en	'border town'@en
Q1307276	P131	Q15221370	6	'single-family detached home'@en	'located in the administrative territorial entity'@en	'third-class city'@en
Q1307276	P131	Q751708	6	'single-family detached home'@en	'located in the administrative territorial entity'@en	'village in the United States'@en
Q1307276	P131	Q10864048	5	'single-family detached home'@en	'located in the administrative territorial entity'@en	'first-level administrative country subdivision'@en
Q1307276	P131	Q15221310	5	'single-family detached home'@en	'located in the administrative territorial entity'@en	'second-class city'@en
Q1307276	P131	Q2154459	5	'single-family detached home'@en	'located in the administrative territorial entity'@en	'New England town'@en
Q1307276	P131	Q475050	5	'single-family detached home'@en	'located in the administrative territorial entity'@en	'federal district'@en
Q1307276	P131	Q5119	5	'single-family detached home'@en	'located in the administrative territorial entity'@en	'capital'@en
Q1307276	P131	Q408804	4	'single-family detached home'@en	'located in the administrative territorial entity'@en	'borough of New York City'@en
Q1307276	P131	Q51929311	4	'single-family detached home'@en	'located in the administrative territorial entity'@en	'largest city'@en
Q1307276	P131	Q13218357	3	'single-family detached home'@en	'located in the administrative territorial entity'@en	'city of California'@en
Q1307276	P131	Q15127012	3	'single-family detached home'@en	'located in the administrative territorial entity'@en	'town of the United States'@en
Q1307276	P131	Q1768043	3	'single-family detached home'@en	'located in the administrative territorial entity'@en	'Metropolitan Statistical Area'@en
Q1307276	P131	Q188509	3	'single-family detached home'@en	'located in the administrative territorial entity'@en	'suburb'@en
Q1307276	P131	Q21010817	3	'single-family detached home'@en	'located in the administrative territorial entity'@en	'city of Pennsylvania'@en
Q1307276	P131	Q3301053	3	'single-family detached home'@en	'located in the administrative territorial entity'@en	'consolidated city-county'@en
Q1307276	P131	Q3559093	3	'single-family detached home'@en	'located in the administrative territorial entity'@en	'sanctuary city'@en
Q1307276	P131	Q515	3	'single-family detached home'@en	'located in the administrative territorial entity'@en	'city'@en
Q1307276	P131	Q110071194	2	'single-family detached home'@en	'located in the administrative territorial entity'@en	'city of Illinois'@en
Q1307276	P131	Q110266204	2	'single-family detached home'@en	'located in the administrative territorial entity'@en	'optional charter municipality of Pennsylvania'@en
Q1307276	P131	Q11774097	2	'single-family detached home'@en	'located in the administrative territorial entity'@en	'county of Texas'@en
Q1307276	P131	Q1266818	2	'single-family detached home'@en	'located in the administrative territorial entity'@en	'independent city'@en
Q1307276	P131	Q13212489	2	'single-family detached home'@en	'located in the administrative territorial entity'@en	'county of California'@en
Q1307276	P131	Q15063611	2	'single-family detached home'@en	'located in the administrative territorial entity'@en	'city in the state of New York'@en
Q1307276	P131	Q15221373	2	'single-family detached home'@en	'located in the administrative territorial entity'@en	'fourth-class city'@en
Q1307276	P131	Q1637706	2	'single-family detached home'@en	'located in the administrative territorial entity'@en	'million city'@en
Q1307276	P131	Q17343829	2	'single-family detached home'@en	'located in the administrative territorial entity'@en	'unincorporated community in the United States'@en
Q1307276	P131	Q5888666	2	'single-family detached home'@en	'located in the administrative territorial entity'@en	'home rule municipality of Pennsylvania'@en
Q1307276	P131	Q76514543	2	'single-family detached home'@en	'located in the administrative territorial entity'@en	'municipality of Georgia'@en
Q1307276	P131	Q9035798	2	'single-family detached home'@en	'located in the administrative territorial entity'@en	'township of Pennsylvania'@en
Q1307276	P131	Q106071004	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'town of New York'@en
Q1307276	P131	Q123705	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'neighborhood'@en
Q1307276	P131	Q13410400	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'county of Alabama'@en
Q1307276	P131	Q13410438	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'county of Indiana'@en
Q1307276	P131	Q13410464	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'county of Maryland'@en
Q1307276	P131	Q13414757	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'county of New York'@en
Q1307276	P131	Q1499928	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'Gemarkung'@en
Q1307276	P131	Q15060255	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'Scottish council area'@en
Q1307276	P131	Q15221304	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'first-class city'@en
Q1307276	P131	Q17198620	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'township of Ohio'@en
Q1307276	P131	Q252916	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'administrative quarter of Paris'@en
Q1307276	P131	Q253019	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'Ortsteil'@en
Q1307276	P131	Q2974552	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'city in New Jersey'@en
Q1307276	P131	Q42744322	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'urban municipality of Germany'@en
Q1307276	P131	Q498162	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'census-designated place'@en
Q1307276	P131	Q52154375	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'district or neighborhood of Los Angeles'@en
Q1307276	P131	Q532	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'village'@en
Q1307276	P131	Q6028003	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'Industrial suburb'@en
Q1307276	P131	Q707813	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'Hanseatic city'@en
Q1307276	P131	Q777120	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'borough of Pennsylvania'@en
Q1307276	P131	Q85635630	1	'single-family detached home'@en	'located in the administrative territorial entity'@en	'urban district of North Rhine-Westphalia'@en
Q2042081	P131	Q15221370	1	'octagon house'@en	'located in the administrative territorial entity'@en	'third-class city'@en
Q2087181	P131	Q1093829	1	'historic house museum'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q2087181	P131	Q13218391	1	'historic house museum'@en	'located in the administrative territorial entity'@en	'charter city'@en
Q2087181	P131	Q1549591	1	'historic house museum'@en	'located in the administrative territorial entity'@en	'big city'@en
Q2087181	P131	Q188509	1	'historic house museum'@en	'located in the administrative territorial entity'@en	'suburb'@en
Q2087181	P131	Q3559093	1	'historic house museum'@en	'located in the administrative territorial entity'@en	'sanctuary city'@en
Q2087181	P131	Q62049	1	'historic house museum'@en	'located in the administrative territorial entity'@en	'county seat'@en
Q44494	P131	Q13410464	1	'mill'@en	'located in the administrative territorial entity'@en	'county of Maryland'@en
Q5773747	P131	Q35657	1	'historic house'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q1307276	P1343	Q3331189	1	'single-family detached home'@en	'described by source'@en	'version, edition, or translation'@en
Q1307276	P137	Q33506	1	'single-family detached home'@en	'operator'@en	'museum'@en
Q1307276	P137	Q43229	1	'single-family detached home'@en	'operator'@en	'organization'@en
Q2087181	P137	Q33506	1	'historic house museum'@en	'operator'@en	'museum'@en
Q2087181	P137	Q43229	1	'historic house museum'@en	'operator'@en	'organization'@en
Q1307276	P138	Q5	2	'single-family detached home'@en	'named after'@en	'human'@en
Q1307276	P1435	Q30634609	442	'single-family detached home'@en	'heritage designation'@en	'heritage designation'@en
Q1307276	P1435	Q28152826	1	'single-family detached home'@en	'heritage designation'@en	'NSW heritage status'@en
Q2042081	P1435	Q30634609	1	'octagon house'@en	'heritage designation'@en	'heritage designation'@en
Q2087181	P1435	Q28152826	1	'historic house museum'@en	'heritage designation'@en	'NSW heritage status'@en
Q2087181	P1435	Q30634609	1	'historic house museum'@en	'heritage designation'@en	'heritage designation'@en
Q44494	P1435	Q30634609	1	'mill'@en	'heritage designation'@en	'heritage designation'@en
Q5773747	P1435	Q30634609	1	'historic house'@en	'heritage designation'@en	'heritage designation'@en
Q1307276	P149	Q32880	173	'single-family detached home'@en	'architectural style'@en	'architectural style'@en
Q1307276	P149	Q217175	11	'single-family detached home'@en	'architectural style'@en	'architectural order'@en
Q1307276	P149	Q968159	9	'single-family detached home'@en	'architectural style'@en	'art movement'@en
Q1307276	P149	Q1292119	5	'single-family detached home'@en	'architectural style'@en	'style'@en
Q1307276	P149	Q1792644	4	'single-family detached home'@en	'architectural style'@en	'art style'@en
Q1307276	P149	Q12271	2	'single-family detached home'@en	'architectural style'@en	'architecture'@en
Q2042081	P149	Q12271	1	'octagon house'@en	'architectural style'@en	'architecture'@en
Q2042081	P149	Q32880	1	'octagon house'@en	'architectural style'@en	'architectural style'@en
Q2087181	P149	Q32880	1	'historic house museum'@en	'architectural style'@en	'architectural style'@en
Q1307276	P166	Q1829324	1	'single-family detached home'@en	'award received'@en	'architecture award'@en
Q1307276	P17	Q3624078	459	'single-family detached home'@en	'country'@en	'sovereign state'@en
Q1307276	P17	Q6256	459	'single-family detached home'@en	'country'@en	'country'@en
Q1307276	P17	Q1489259	455	'single-family detached home'@en	'country'@en	'superpower'@en
Q1307276	P17	Q1520223	455	'single-family detached home'@en	'country'@en	'constitutional republic'@en
Q1307276	P17	Q512187	455	'single-family detached home'@en	'country'@en	'federal republic'@en
Q1307276	P17	Q5255892	455	'single-family detached home'@en	'country'@en	'democratic republic'@en
Q1307276	P17	Q99541706	455	'single-family detached home'@en	'country'@en	'historical unrecognized state'@en
Q1307276	P17	Q20181813	2	'single-family detached home'@en	'country'@en	'colonial power'@en
Q1307276	P17	Q202686	2	'single-family detached home'@en	'country'@en	'Commonwealth realm'@en
Q1307276	P17	Q43702	2	'single-family detached home'@en	'country'@en	'federation'@en
Q1307276	P17	Q7270	2	'single-family detached home'@en	'country'@en	'republic'@en
Q2087181	P17	Q3624078	2	'historic house museum'@en	'country'@en	'sovereign state'@en
Q2087181	P17	Q6256	2	'historic house museum'@en	'country'@en	'country'@en
