domain	property	range	count
Q2085381	P1297	external-id	1
Q24699794	P1297	external-id	1
Q618123	P1297	external-id	1
Q207694	P1315	external-id	10
Q1007870	P1315	external-id	2
Q1497649	P1315	external-id	1
Q16020664	P1315	external-id	1
Q2085381	P1315	external-id	1
Q24699794	P1315	external-id	1
Q26944969	P1315	external-id	1
Q207694	P1320	external-id	5
Q163740	P1320	external-id	1
Q2085381	P1320	external-id	1
Q24699794	P1320	external-id	1
Q207694	P1325	url	2
Q108860593	P1325	url	1
Q570116	P1325	url	1
Q811979	P1325	url	1
Q207694	P1329	string	34
Q1759852	P1329	string	2
Q24699794	P1329	string	2
Q33506	P1329	string	2
Q1007870	P1329	string	1
Q108860593	P1329	string	1
Q1202402	P1329	string	1
Q1343246	P1329	string	1
Q16735822	P1329	string	1
Q17431399	P1329	string	1
Q1797122	P1329	string	1
Q1802963	P1329	string	1
Q2085381	P1329	string	1
Q2087181	P1329	string	1
Q26945165	P1329	string	1
Q27030941	P1329	string	1
Q570116	P1329	string	1
Q61781831	P1329	string	1
Q866133	P1329	string	1
Q936821	P1329	string	1
Q207694	P1368	external-id	10
Q1797122	P1368	external-id	1
Q2085381	P1368	external-id	1
Q22698	P1368	external-id	1
Q24699794	P1368	external-id	1
Q33506	P1368	external-id	1
Q570116	P1368	external-id	1
Q61781831	P1368	external-id	1
Q207694	P1417	external-id	12
Q108860593	P1417	external-id	1
Q1802963	P1417	external-id	1
Q2085381	P1417	external-id	1
Q24699794	P1417	external-id	1
Q33506	P1417	external-id	1
Q570116	P1417	external-id	1
Q61781831	P1417	external-id	1
Q1007870	P1430	external-id	1
Q207694	P1430	external-id	1
Q23413	P1430	external-id	1
Q207694	P1436	quantity	1
Q708676	P1436	quantity	1
Q207694	P1448	monolingualtext	8
Q570116	P1448	monolingualtext	2
Q1007870	P1448	monolingualtext	1
Q33506	P1448	monolingualtext	1
Q61781831	P1448	monolingualtext	1
Q811979	P1448	monolingualtext	1
Q207694	P1481	external-id	2
Q3329412	P1481	external-id	1
Q207694	P1483	external-id	1
Q2191999	P1483	external-id	1
Q2319498	P1483	external-id	1
Q207694	P154	commonsMedia	9
Q33506	P154	commonsMedia	2
Q108860593	P154	commonsMedia	1
Q1329623	P154	commonsMedia	1
Q17431399	P154	commonsMedia	1
Q570116	P154	commonsMedia	1
Q811979	P154	commonsMedia	1
Q207694	P1566	external-id	58
Q1007870	P1566	external-id	5
Q163740	P1566	external-id	2
Q108860593	P1566	external-id	1
Q10942443	P1566	external-id	1
Q1329623	P1566	external-id	1
Q1541532	P1566	external-id	1
Q162875	P1566	external-id	1
Q16735822	P1566	external-id	1
Q1759852	P1566	external-id	1
Q18325436	P1566	external-id	1
Q2085381	P1566	external-id	1
Q2191999	P1566	external-id	1
Q2319498	P1566	external-id	1
Q23413	P1566	external-id	1
Q24699794	P1566	external-id	1
Q33506	P1566	external-id	1
Q35989030	P1566	external-id	1
Q54934129	P1566	external-id	1
Q570116	P1566	external-id	1
Q61781831	P1566	external-id	1
Q618123	P1566	external-id	1
Q856234	P1566	external-id	1
Q866133	P1566	external-id	1
Q207694	P1581	url	3
Q207694	P1586	external-id	2
Q4989906	P1586	external-id	2
Q207694	P1600	external-id	2
Q4989906	P1600	external-id	2
Q207694	P1602	external-id	17
Q1595639	P1602	external-id	2
Q1802963	P1602	external-id	2
Q2087181	P1602	external-id	2
Q33506	P1602	external-id	2
Q1202402	P1602	external-id	1
Q5739135	P1602	external-id	1
Q207694	P1612	string	65
Q33506	P1612	string	6
Q17431399	P1612	string	3
Q24699794	P1612	string	2
Q4989906	P1612	string	2
Q1007870	P1612	string	1
Q108860593	P1612	string	1
Q1202402	P1612	string	1
Q1497649	P1612	string	1
Q1797122	P1612	string	1
Q1802963	P1612	string	1
Q2085381	P1612	string	1
Q2087181	P1612	string	1
Q26944892	P1612	string	1
Q445396	P1612	string	1
Q570116	P1612	string	1
Q61781831	P1612	string	1
Q618123	P1612	string	1
Q684740	P1612	string	1
Q7328910	P1612	string	1
Q866133	P1612	string	1
Q207694	P1619	time	95
Q1007870	P1619	time	7
Q33506	P1619	time	5
Q24699794	P1619	time	4
Q1497649	P1619	time	3
Q10624527	P1619	time	2
Q4989906	P1619	time	2
Q570116	P1619	time	2
Q108860593	P1619	time	1
Q11341528	P1619	time	1
Q1541532	P1619	time	1
Q17431399	P1619	time	1
Q1759852	P1619	time	1
Q2085381	P1619	time	1
Q22698	P1619	time	1
Q2668072	P1619	time	1
Q26944892	P1619	time	1
Q26945165	P1619	time	1
Q35989030	P1619	time	1
Q4409567	P1619	time	1
Q445396	P1619	time	1
Q61781831	P1619	time	1
Q708676	P1619	time	1
Q811979	P1619	time	1
Q207694	P1667	external-id	2
Q2191999	P1667	external-id	1
Q2319498	P1667	external-id	1
Q207694	P1670	external-id	2
Q2085381	P1670	external-id	1
Q24699794	P1670	external-id	1
Q207694	P1684	monolingualtext	1
Q207694	P1705	monolingualtext	22
Q24699794	P1705	monolingualtext	2
Q570116	P1705	monolingualtext	2
Q1007870	P1705	monolingualtext	1
Q108860593	P1705	monolingualtext	1
Q10942443	P1705	monolingualtext	1
Q1202402	P1705	monolingualtext	1
Q1541532	P1705	monolingualtext	1
Q160742	P1705	monolingualtext	1
Q16970	P1705	monolingualtext	1
Q17431399	P1705	monolingualtext	1
Q1802963	P1705	monolingualtext	1
Q2085381	P1705	monolingualtext	1
Q2087181	P1705	monolingualtext	1
Q26945165	P1705	monolingualtext	1
Q44613	P1705	monolingualtext	1
Q61781831	P1705	monolingualtext	1
Q811979	P1705	monolingualtext	1
Q207694	P1711	external-id	2
Q1595639	P1711	external-id	1
Q207694	P1769	external-id	1
Q207694	P18	commonsMedia	306
Q33506	P18	commonsMedia	18
Q1007870	P18	commonsMedia	14
Q1759852	P18	commonsMedia	7
Q17431399	P18	commonsMedia	6
Q1497649	P18	commonsMedia	5
Q24699794	P18	commonsMedia	5
Q163740	P18	commonsMedia	4
Q10624527	P18	commonsMedia	3
Q160742	P18	commonsMedia	3
Q2087181	P18	commonsMedia	3
Q1043939	P18	commonsMedia	2
Q1329623	P18	commonsMedia	2
Q1595639	P18	commonsMedia	2
Q1802963	P18	commonsMedia	2
Q2190251	P18	commonsMedia	2
Q26944969	P18	commonsMedia	2
Q3947	P18	commonsMedia	2
Q41176	P18	commonsMedia	2
Q4989906	P18	commonsMedia	2
Q570116	P18	commonsMedia	2
Q108325	P18	commonsMedia	1
Q108860593	P18	commonsMedia	1
Q11341528	P18	commonsMedia	1
Q1179791	P18	commonsMedia	1
Q1202402	P18	commonsMedia	1
Q1343246	P18	commonsMedia	1
Q1497375	P18	commonsMedia	1
Q1541532	P18	commonsMedia	1
Q1574516	P18	commonsMedia	1
Q162875	P18	commonsMedia	1
Q16735822	P18	commonsMedia	1
Q16970	P18	commonsMedia	1
Q1797122	P18	commonsMedia	1
Q18325436	P18	commonsMedia	1
Q1865249	P18	commonsMedia	1
Q2065736	P18	commonsMedia	1
Q2085381	P18	commonsMedia	1
Q2122214	P18	commonsMedia	1
Q2191999	P18	commonsMedia	1
Q22698	P18	commonsMedia	1
Q2319498	P18	commonsMedia	1
Q23413	P18	commonsMedia	1
Q24354	P18	commonsMedia	1
Q2668072	P18	commonsMedia	1
Q26944892	P18	commonsMedia	1
Q26945165	P18	commonsMedia	1
Q3329412	P18	commonsMedia	1
Q35989030	P18	commonsMedia	1
Q383092	P18	commonsMedia	1
Q41253	P18	commonsMedia	1
Q4409567	P18	commonsMedia	1
Q445396	P18	commonsMedia	1
Q44613	P18	commonsMedia	1
Q54934129	P18	commonsMedia	1
Q5739135	P18	commonsMedia	1
Q61781831	P18	commonsMedia	1
Q618123	P18	commonsMedia	1
Q684740	P18	commonsMedia	1
Q708676	P18	commonsMedia	1
Q7328910	P18	commonsMedia	1
Q751876	P18	commonsMedia	1
Q811979	P18	commonsMedia	1
Q856234	P18	commonsMedia	1
Q207694	P1801	commonsMedia	1
Q2085381	P1801	commonsMedia	1
Q24699794	P1801	commonsMedia	1
Q207694	P1813	monolingualtext	5
Q108860593	P1813	monolingualtext	1
Q2085381	P1813	monolingualtext	1
Q24699794	P1813	monolingualtext	1
Q207694	P1814	string	3
Q1329623	P1822	external-id	1
Q1497375	P1822	external-id	1
Q207694	P1822	external-id	1
Q26944969	P1822	external-id	1
Q207694	P1838	external-id	1
Q207694	P1890	external-id	1
Q207694	P1942	string	2
Q207694	P1949	external-id	2
Q207694	P1968	external-id	2
Q2085381	P1968	external-id	1
Q24699794	P1968	external-id	1
Q207694	P1997	external-id	1
Q35989030	P1997	external-id	1
Q207694	P2001	string	2
Q207694	P2002	external-id	76
Q1007870	P2002	external-id	3
Q10624527	P2002	external-id	3
Q33506	P2002	external-id	3
Q1329623	P2002	external-id	2
Q1497649	P2002	external-id	2
Q163740	P2002	external-id	2
Q17431399	P2002	external-id	2
Q1759852	P2002	external-id	2
Q24699794	P2002	external-id	2
Q26944969	P2002	external-id	2
Q108325	P2002	external-id	1
Q108860593	P2002	external-id	1
Q11341528	P2002	external-id	1
Q1497375	P2002	external-id	1
Q1595639	P2002	external-id	1
Q1797122	P2002	external-id	1
Q2085381	P2002	external-id	1
Q22698	P2002	external-id	1
Q4409567	P2002	external-id	1
Q570116	P2002	external-id	1
Q618123	P2002	external-id	1
Q811979	P2002	external-id	1
Q207694	P2003	external-id	40
Q33506	P2003	external-id	3
Q1329623	P2003	external-id	2
Q24699794	P2003	external-id	2
Q1007870	P2003	external-id	1
Q10624527	P2003	external-id	1
Q108325	P2003	external-id	1
Q108860593	P2003	external-id	1
Q1497375	P2003	external-id	1
Q163740	P2003	external-id	1
Q1797122	P2003	external-id	1
Q2085381	P2003	external-id	1
Q26944969	P2003	external-id	1
Q570116	P2003	external-id	1
Q618123	P2003	external-id	1
Q811979	P2003	external-id	1
Q207694	P2011	external-id	2
Q2085381	P2011	external-id	1
Q24699794	P2011	external-id	1
Q207694	P2013	external-id	54
Q33506	P2013	external-id	3
Q10624527	P2013	external-id	2
Q1329623	P2013	external-id	2
Q1007870	P2013	external-id	1
Q108325	P2013	external-id	1
Q108860593	P2013	external-id	1
Q1497375	P2013	external-id	1
Q163740	P2013	external-id	1
Q1759852	P2013	external-id	1
Q2085381	P2013	external-id	1
Q2087181	P2013	external-id	1
Q24699794	P2013	external-id	1
Q26944969	P2013	external-id	1
Q4409567	P2013	external-id	1
Q570116	P2013	external-id	1
Q618123	P2013	external-id	1
Q811979	P2013	external-id	1
Q207694	P2037	external-id	2
Q108860593	P2037	external-id	1
Q570116	P2037	external-id	1
Q811979	P2037	external-id	1
Q207694	P2046	quantity	8
Q33506	P2046	quantity	1
Q570116	P2046	quantity	1
Q811979	P2046	quantity	1
Q207694	P2048	quantity	1
Q570116	P2048	quantity	1
Q811979	P2048	quantity	1
Q207694	P2088	external-id	1
Q2085381	P2088	external-id	1
Q24699794	P2088	external-id	1
Q207694	P213	external-id	159
Q1007870	P213	external-id	8
Q33506	P213	external-id	6
Q1497649	P213	external-id	3
Q163740	P213	external-id	3
Q17431399	P213	external-id	3
Q1759852	P213	external-id	3
Q24699794	P213	external-id	3
Q26944969	P213	external-id	2
Q108325	P213	external-id	1
Q108860593	P213	external-id	1
Q1329623	P213	external-id	1
Q1497375	P213	external-id	1
Q160742	P213	external-id	1
Q1797122	P213	external-id	1
Q18325436	P213	external-id	1
Q2085381	P213	external-id	1
Q22698	P213	external-id	1
Q2668072	P213	external-id	1
Q26944892	P213	external-id	1
Q26945165	P213	external-id	1
Q383092	P213	external-id	1
Q3947	P213	external-id	1
Q445396	P213	external-id	1
Q4989906	P213	external-id	1
Q570116	P213	external-id	1
Q61781831	P213	external-id	1
Q618123	P213	external-id	1
Q684740	P213	external-id	1
Q708676	P213	external-id	1
Q866133	P213	external-id	1
Q207694	P2138	quantity	1
Q2085381	P2138	quantity	1
Q24699794	P2138	quantity	1
Q207694	P2139	quantity	28
Q163740	P2139	quantity	3
Q1759852	P2139	quantity	2
Q708676	P2139	quantity	2
Q108860593	P2139	quantity	1
Q18325436	P2139	quantity	1
Q2085381	P2139	quantity	1
Q24699794	P2139	quantity	1
Q383092	P2139	quantity	1
Q618123	P2139	quantity	1
Q207694	P214	external-id	303
Q33506	P214	external-id	16
Q1007870	P214	external-id	13
Q17431399	P214	external-id	5
Q24699794	P214	external-id	5
Q1497649	P214	external-id	4
Q163740	P214	external-id	4
Q10624527	P214	external-id	3
Q160742	P214	external-id	3
Q1759852	P214	external-id	3
Q26944969	P214	external-id	2
Q4989906	P214	external-id	2
Q708676	P214	external-id	2
Q1043939	P214	external-id	1
Q108325	P214	external-id	1
Q108860593	P214	external-id	1
Q11341528	P214	external-id	1
Q1202402	P214	external-id	1
Q1329623	P214	external-id	1
Q1497375	P214	external-id	1
Q1541532	P214	external-id	1
Q1595639	P214	external-id	1
Q162875	P214	external-id	1
Q16735822	P214	external-id	1
Q16970	P214	external-id	1
Q1797122	P214	external-id	1
Q1802963	P214	external-id	1
Q18325436	P214	external-id	1
Q1865249	P214	external-id	1
Q2065736	P214	external-id	1
Q2085381	P214	external-id	1
Q2087181	P214	external-id	1
Q2191999	P214	external-id	1
Q22698	P214	external-id	1
Q2319498	P214	external-id	1
Q23413	P214	external-id	1
Q2668072	P214	external-id	1
Q26944892	P214	external-id	1
Q26945165	P214	external-id	1
Q27030941	P214	external-id	1
Q3329412	P214	external-id	1
Q383092	P214	external-id	1
Q3947	P214	external-id	1
Q4409567	P214	external-id	1
Q445396	P214	external-id	1
Q44613	P214	external-id	1
Q570116	P214	external-id	1
Q61781831	P214	external-id	1
Q618123	P214	external-id	1
Q684740	P214	external-id	1
Q7328910	P214	external-id	1
Q751876	P214	external-id	1
Q856234	P214	external-id	1
Q866133	P214	external-id	1
Q207694	P2163	external-id	5
Q108860593	P2163	external-id	1
Q2085381	P2163	external-id	1
Q24699794	P2163	external-id	1
Q570116	P2163	external-id	1
Q61781831	P2163	external-id	1
Q108860593	P2174	external-id	1
Q207694	P2174	external-id	1
Q207694	P2186	external-id	4
Q1865249	P2186	external-id	1
Q2191999	P2186	external-id	1
Q2319498	P2186	external-id	1
Q207694	P2189	external-id	1
Q108860593	P2252	external-id	1
Q207694	P2252	external-id	1
Q207694	P227	external-id	81
Q1007870	P227	external-id	3
Q1497649	P227	external-id	3
Q160742	P227	external-id	3
Q24699794	P227	external-id	3
Q1759852	P227	external-id	2
Q26944969	P227	external-id	2
Q33506	P227	external-id	2
Q4989906	P227	external-id	2
Q10624527	P227	external-id	1
Q108325	P227	external-id	1
Q108860593	P227	external-id	1
Q1329623	P227	external-id	1
Q1497375	P227	external-id	1
Q1541532	P227	external-id	1
Q162875	P227	external-id	1
Q16970	P227	external-id	1
Q17431399	P227	external-id	1
Q1797122	P227	external-id	1
Q2085381	P227	external-id	1
Q22698	P227	external-id	1
Q23413	P227	external-id	1
Q26944892	P227	external-id	1
Q3947	P227	external-id	1
Q44613	P227	external-id	1
Q570116	P227	external-id	1
Q61781831	P227	external-id	1
Q7328910	P227	external-id	1
Q751876	P227	external-id	1
Q856234	P227	external-id	1
Q207694	P2295	quantity	1
Q2085381	P2295	quantity	1
Q24699794	P2295	quantity	1
Q207694	P2342	external-id	1
Q207694	P2397	external-id	20
Q10624527	P2397	external-id	2
Q1329623	P2397	external-id	2
Q33506	P2397	external-id	2
Q108860593	P2397	external-id	1
Q1497375	P2397	external-id	1
Q2085381	P2397	external-id	1
Q24699794	P2397	external-id	1
Q26944969	P2397	external-id	1
Q570116	P2397	external-id	1
Q811979	P2397	external-id	1
Q207694	P2402	quantity	1
Q2085381	P2402	quantity	1
Q24699794	P2402	quantity	1
Q207694	P2403	quantity	1
Q2085381	P2403	quantity	1
Q24699794	P2403	quantity	1
Q207694	P242	commonsMedia	1
Q207694	P2424	external-id	3
Q1541532	P2424	external-id	1
Q207694	P2427	external-id	28
Q1007870	P2427	external-id	2
Q108860593	P2427	external-id	1
Q18325436	P2427	external-id	1
Q2085381	P2427	external-id	1
Q24699794	P2427	external-id	1
Q4409567	P2427	external-id	1
Q618123	P2427	external-id	1
Q708676	P2427	external-id	1
Q207694	P244	external-id	272
Q33506	P244	external-id	14
Q1007870	P244	external-id	10
Q24699794	P244	external-id	5
Q1497649	P244	external-id	4
Q163740	P244	external-id	4
Q17431399	P244	external-id	4
Q160742	P244	external-id	3
Q1759852	P244	external-id	3
Q10624527	P244	external-id	2
Q26944969	P244	external-id	2
Q4989906	P244	external-id	2
Q708676	P244	external-id	2
Q1043939	P244	external-id	1
Q108325	P244	external-id	1
Q108860593	P244	external-id	1
Q1329623	P244	external-id	1
Q1497375	P244	external-id	1
Q1541532	P244	external-id	1
Q1595639	P244	external-id	1
Q162875	P244	external-id	1
Q16970	P244	external-id	1
Q1797122	P244	external-id	1
Q18325436	P244	external-id	1
Q2085381	P244	external-id	1
Q22698	P244	external-id	1
Q2668072	P244	external-id	1
Q26944892	P244	external-id	1
Q26945165	P244	external-id	1
Q27030941	P244	external-id	1
Q3329412	P244	external-id	1
Q3947	P244	external-id	1
Q4409567	P244	external-id	1
Q445396	P244	external-id	1
Q44613	P244	external-id	1
Q570116	P244	external-id	1
Q61781831	P244	external-id	1
Q618123	P244	external-id	1
Q684740	P244	external-id	1
Q7328910	P244	external-id	1
Q856234	P244	external-id	1
Q866133	P244	external-id	1
Q207694	P245	external-id	30
Q24699794	P245	external-id	3
Q1759852	P245	external-id	2
Q108860593	P245	external-id	1
Q1329623	P245	external-id	1
Q1497375	P245	external-id	1
Q162875	P245	external-id	1
Q1797122	P245	external-id	1
Q2085381	P245	external-id	1
Q26944969	P245	external-id	1
Q33506	P245	external-id	1
Q383092	P245	external-id	1
Q4989906	P245	external-id	1
Q570116	P245	external-id	1
Q61781831	P245	external-id	1
Q618123	P245	external-id	1
Q856234	P245	external-id	1
Q207694	P2555	quantity	1
Q207694	P2561	monolingualtext	2
Q570116	P2561	monolingualtext	1
Q811979	P2561	monolingualtext	1
Q207694	P2581	external-id	15
Q1007870	P2581	external-id	1
Q1202402	P2581	external-id	1
Q1802963	P2581	external-id	1
Q18325436	P2581	external-id	1
Q2085381	P2581	external-id	1
Q2087181	P2581	external-id	1
Q2191999	P2581	external-id	1
Q2319498	P2581	external-id	1
Q24699794	P2581	external-id	1
Q570116	P2581	external-id	1
Q61781831	P2581	external-id	1
Q207694	P2671	external-id	9
Q33506	P2671	external-id	1
Q570116	P2671	external-id	1
Q811979	P2671	external-id	1
Q207694	P268	external-id	45
Q1497649	P268	external-id	3
Q1007870	P268	external-id	2
Q17431399	P268	external-id	2
Q24699794	P268	external-id	2
Q10624527	P268	external-id	1
Q108860593	P268	external-id	1
Q160742	P268	external-id	1
Q163740	P268	external-id	1
Q1759852	P268	external-id	1
Q1797122	P268	external-id	1
Q2085381	P268	external-id	1
Q22698	P268	external-id	1
Q26944892	P268	external-id	1
Q26944969	P268	external-id	1
Q33506	P268	external-id	1
Q3947	P268	external-id	1
Q570116	P268	external-id	1
Q61781831	P268	external-id	1
Q618123	P268	external-id	1
Q207694	P269	external-id	67
Q1007870	P269	external-id	4
Q33506	P269	external-id	4
Q1497649	P269	external-id	3
Q24699794	P269	external-id	3
Q17431399	P269	external-id	2
Q1759852	P269	external-id	2
Q26944969	P269	external-id	2
Q10624527	P269	external-id	1
Q108860593	P269	external-id	1
Q1329623	P269	external-id	1
Q1497375	P269	external-id	1
Q160742	P269	external-id	1
Q162875	P269	external-id	1
Q163740	P269	external-id	1
Q1797122	P269	external-id	1
Q2085381	P269	external-id	1
Q22698	P269	external-id	1
Q26944892	P269	external-id	1
Q3947	P269	external-id	1
Q570116	P269	external-id	1
Q61781831	P269	external-id	1
Q618123	P269	external-id	1
Q856234	P269	external-id	1
Q207694	P271	external-id	30
Q10624527	P271	external-id	2
Q1759852	P271	external-id	2
Q24699794	P271	external-id	2
Q108860593	P271	external-id	1
Q1329623	P271	external-id	1
Q1497375	P271	external-id	1
Q1797122	P271	external-id	1
Q2085381	P271	external-id	1
Q22698	P271	external-id	1
Q26944969	P271	external-id	1
Q3947	P271	external-id	1
Q4409567	P271	external-id	1
Q570116	P271	external-id	1
Q61781831	P271	external-id	1
Q7328910	P271	external-id	1
Q207694	P2741	external-id	2
Q108860593	P2741	external-id	1
Q207694	P2783	external-id	1
Q207694	P2795	monolingualtext	4
Q1007870	P2795	monolingualtext	1
Q1759852	P2795	monolingualtext	1
Q207694	P281	string	66
Q33506	P281	string	7
Q1497649	P281	string	5
Q1007870	P281	string	3
Q10624527	P281	string	3
Q24699794	P281	string	3
Q17431399	P281	string	2
Q108860593	P281	string	1
Q11341528	P281	string	1
Q1202402	P281	string	1
Q1329623	P281	string	1
Q16735822	P281	string	1
Q1802963	P281	string	1
Q2085381	P281	string	1
Q2087181	P281	string	1
Q2668072	P281	string	1
Q26944892	P281	string	1
Q26944969	P281	string	1
Q4409567	P281	string	1
Q570116	P281	string	1
Q684740	P281	string	1
Q811979	P281	string	1
Q207694	P2814	external-id	1
Q207694	P2900	string	7
Q1759852	P2900	string	1
Q2085381	P2900	string	1
Q24699794	P2900	string	1
Q684740	P2900	string	1
Q207694	P2918	string	2
Q1007870	P2918	string	1
Q108860593	P2924	external-id	1
Q207694	P2924	external-id	1
Q207694	P2951	external-id	6
Q160742	P2951	external-id	2
Q1329623	P2951	external-id	1
Q16970	P2951	external-id	1
Q2065736	P2951	external-id	1
Q33506	P2951	external-id	1
Q44613	P2951	external-id	1
Q751876	P2951	external-id	1
Q207694	P2963	external-id	1
Q2085381	P2963	external-id	1
Q24699794	P2963	external-id	1
Q207694	P2967	external-id	1
Q207694	P3035	external-id	2
Q108860593	P3035	external-id	1
Q207694	P3040	external-id	3
Q108325	P3040	external-id	1
Q207694	P3057	external-id	2
Q708676	P3057	external-id	2
Q207694	P3059	external-id	1
Q207694	P3065	external-id	18
Q108860593	P3065	external-id	1
Q1329623	P3065	external-id	1
Q1497375	P3065	external-id	1
Q1797122	P3065	external-id	1
Q2085381	P3065	external-id	1
Q22698	P3065	external-id	1
Q24699794	P3065	external-id	1
Q26944969	P3065	external-id	1
Q3947	P3065	external-id	1
Q570116	P3065	external-id	1
Q61781831	P3065	external-id	1
Q7328910	P3065	external-id	1
Q1497649	P3066	external-id	5
Q207694	P3066	external-id	5
Q1007870	P3066	external-id	1
Q2668072	P3066	external-id	1
Q26944892	P3066	external-id	1
Q26944969	P3066	external-id	1
Q207694	P3108	external-id	4
Q2085381	P3108	external-id	1
Q24699794	P3108	external-id	1
Q35989030	P3108	external-id	1
Q207694	P3134	external-id	31
Q10624527	P3134	external-id	2
Q1007870	P3134	external-id	1
Q108325	P3134	external-id	1
Q11341528	P3134	external-id	1
Q1179791	P3134	external-id	1
Q2085381	P3134	external-id	1
Q2087181	P3134	external-id	1
Q24699794	P3134	external-id	1
Q33506	P3134	external-id	1
Q4409567	P3134	external-id	1
Q207694	P3153	external-id	1
Q108860593	P3219	external-id	1
Q207694	P3219	external-id	1
Q108860593	P3221	external-id	1
Q207694	P3221	external-id	1
Q108860593	P3222	external-id	1
Q207694	P3222	external-id	1
Q207694	P3225	external-id	9
Q10624527	P3225	external-id	1
Q11341528	P3225	external-id	1
Q17431399	P3273	external-id	1
Q207694	P3273	external-id	1
Q207694	P3280	external-id	3
Q2085381	P3280	external-id	1
Q24699794	P3280	external-id	1
Q570116	P3280	external-id	1
Q61781831	P3280	external-id	1
Q207694	P3324	external-id	1
Q207694	P3347	external-id	1
Q2085381	P3347	external-id	1
Q24699794	P3347	external-id	1
Q207694	P3348	external-id	2
Q207694	P3377	external-id	1
Q2085381	P3377	external-id	1
Q24699794	P3377	external-id	1
Q207694	P3393	external-id	2
Q2085381	P3393	external-id	1
Q24699794	P3393	external-id	1
Q160742	P3407	external-id	1
Q16970	P3407	external-id	1
Q207694	P3407	external-id	1
Q44613	P3407	external-id	1
Q207694	P3417	external-id	29
Q1007870	P3417	external-id	3
Q163740	P3417	external-id	2
Q108325	P3417	external-id	1
Q108860593	P3417	external-id	1
Q1179791	P3417	external-id	1
Q17431399	P3417	external-id	1
Q2085381	P3417	external-id	1
Q24699794	P3417	external-id	1
Q445396	P3417	external-id	1
Q207694	P3430	external-id	3
Q108860593	P3430	external-id	1
Q2085381	P3430	external-id	1
Q24699794	P3430	external-id	1
Q207694	P3451	commonsMedia	4
Q2190251	P3451	commonsMedia	1
Q24354	P3451	commonsMedia	1
Q4409567	P3451	commonsMedia	1
Q207694	P349	external-id	22
Q10624527	P349	external-id	3
Q11341528	P349	external-id	1
Q24699794	P349	external-id	1
Q4409567	P349	external-id	1
Q207694	P3500	external-id	38
