domain	property	range	count	domain;label	property;label	range;label
Q3305213	P1028	Q5	5	'painting'@en	'donated by'@en	'human'@en
Q3305213	P1071	Q484170	24	'painting'@en	'location of creation'@en	'commune of France'@en
Q3305213	P1071	Q1852859	13	'painting'@en	'location of creation'@en	'populated place in the Netherlands'@en
Q3305213	P1071	Q5119	12	'painting'@en	'location of creation'@en	'capital'@en
Q3305213	P1071	Q2039348	11	'painting'@en	'location of creation'@en	'municipality of the Netherlands'@en
Q3305213	P1071	Q1549591	10	'painting'@en	'location of creation'@en	'big city'@en
Q3305213	P1071	Q515	9	'painting'@en	'location of creation'@en	'city'@en
Q3305213	P1071	Q532	8	'painting'@en	'location of creation'@en	'village'@en
Q3305213	P1071	Q200250	7	'painting'@en	'location of creation'@en	'metropolis'@en
Q3305213	P1071	Q1200957	6	'painting'@en	'location of creation'@en	'tourist destination'@en
Q3305213	P1071	Q13539802	6	'painting'@en	'location of creation'@en	'place with town rights and privileges'@en
Q3305213	P1071	Q22923920	6	'painting'@en	'location of creation'@en	'territorial collectivity of France with special status'@en
Q3305213	P1071	Q6465	6	'painting'@en	'location of creation'@en	'department of France'@en
Q3305213	P1071	Q866196	6	'painting'@en	'location of creation'@en	'episcopal see'@en
Q3305213	P1071	Q6256	5	'painting'@en	'location of creation'@en	'country'@en
Q3305213	P1071	Q1637706	4	'painting'@en	'location of creation'@en	'million city'@en
Q3305213	P1071	Q3624078	4	'painting'@en	'location of creation'@en	'sovereign state'@en
Q3305213	P1071	Q20181813	3	'painting'@en	'location of creation'@en	'colonial power'@en
Q3305213	P1071	Q2264924	3	'painting'@en	'location of creation'@en	'port settlement'@en
Q3305213	P1071	Q486972	3	'painting'@en	'location of creation'@en	'human settlement'@en
Q3305213	P1071	Q51576574	3	'painting'@en	'location of creation'@en	'Mediterranean country'@en
Q3305213	P1071	Q7270	3	'painting'@en	'location of creation'@en	'republic'@en
Q3305213	P1071	Q1093829	2	'painting'@en	'location of creation'@en	'city of the United States'@en
Q3305213	P1071	Q1615742	2	'painting'@en	'location of creation'@en	'province of the People\'s Republic of China'@en
Q3305213	P1071	Q2074737	2	'painting'@en	'location of creation'@en	'municipality of Spain'@en
Q3305213	P1071	Q51929311	2	'painting'@en	'location of creation'@en	'largest city'@en
Q17152495	P1071	Q12781	1	'prime version'@en	'location of creation'@en	'Giardino all\'italiana'@en
Q17152495	P1071	Q12783	1	'prime version'@en	'location of creation'@en	'English garden'@en
Q17152495	P1071	Q16560	1	'prime version'@en	'location of creation'@en	'palace'@en
Q17152495	P1071	Q7328910	1	'prime version'@en	'location of creation'@en	'art collection'@en
Q2647254	P1071	Q2039348	1	'study'@en	'location of creation'@en	'municipality of the Netherlands'@en
Q3305213	P1071	Q1066984	1	'painting'@en	'location of creation'@en	'financial centre'@en
Q3305213	P1071	Q112099	1	'painting'@en	'location of creation'@en	'island nation'@en
Q3305213	P1071	Q1250464	1	'painting'@en	'location of creation'@en	'realm'@en
Q3305213	P1071	Q12781	1	'painting'@en	'location of creation'@en	'Giardino all\'italiana'@en
Q3305213	P1071	Q12783	1	'painting'@en	'location of creation'@en	'English garden'@en
Q3305213	P1071	Q134390	1	'painting'@en	'location of creation'@en	'province of the Netherlands'@en
Q3305213	P1071	Q15063611	1	'painting'@en	'location of creation'@en	'city in the state of New York'@en
Q3305213	P1071	Q16560	1	'painting'@en	'location of creation'@en	'palace'@en
Q3305213	P1071	Q179164	1	'painting'@en	'location of creation'@en	'unitary state'@en
Q3305213	P1071	Q185145	1	'painting'@en	'location of creation'@en	'great power'@en
Q3305213	P1071	Q202686	1	'painting'@en	'location of creation'@en	'Commonwealth realm'@en
Q3305213	P1071	Q208511	1	'painting'@en	'location of creation'@en	'global city'@en
Q3305213	P1071	Q23002054	1	'painting'@en	'location of creation'@en	'private not-for-profit educational institution'@en
Q3305213	P1071	Q33146843	1	'painting'@en	'location of creation'@en	'municipality of Catalonia'@en
Q3305213	P1071	Q3336843	1	'painting'@en	'location of creation'@en	'constituent country of the United Kingdom'@en
Q3305213	P1071	Q35657	1	'painting'@en	'location of creation'@en	'U.S. state'@en
Q3305213	P1071	Q3918	1	'painting'@en	'location of creation'@en	'university'@en
Q3305213	P1071	Q3950	1	'painting'@en	'location of creation'@en	'villa'@en
Q3305213	P1071	Q50330360	1	'painting'@en	'location of creation'@en	'second largest city'@en
Q3305213	P1071	Q518261	1	'painting'@en	'location of creation'@en	'cultural area'@en
Q3305213	P1071	Q581830	1	'painting'@en	'location of creation'@en	'carfree city'@en
Q3305213	P1071	Q619610	1	'painting'@en	'location of creation'@en	'social state'@en
Q3305213	P1071	Q62049	1	'painting'@en	'location of creation'@en	'county seat'@en
Q3305213	P1071	Q713223	1	'painting'@en	'location of creation'@en	'artist-in-residence'@en
Q3305213	P1071	Q7328910	1	'painting'@en	'location of creation'@en	'art collection'@en
Q3305213	P1071	Q747074	1	'painting'@en	'location of creation'@en	'commune of Italy'@en
Q93184	P1071	Q2039348	1	'drawing'@en	'location of creation'@en	'municipality of the Netherlands'@en
Q3305213	P127	Q5	75	'painting'@en	'owned by'@en	'human'@en
Q3305213	P127	Q207694	21	'painting'@en	'owned by'@en	'art museum'@en
Q3305213	P127	Q3624078	6	'painting'@en	'owned by'@en	'sovereign state'@en
Q3305213	P127	Q17431399	5	'painting'@en	'owned by'@en	'national museum'@en
Q3305213	P127	Q20181813	5	'painting'@en	'owned by'@en	'colonial power'@en
Q3305213	P127	Q6256	5	'painting'@en	'owned by'@en	'country'@en
