domain	property	range	count
Q134556	P136	Q107356781	25
Q7366	P136	Q107356781	24
Q105543609	P136	Q12020884	23
Q105543609	P136	Q105756498	21
Q7302866	P136	Q188451	19
Q105543609	P136	Q20643324	16
Q105543609	P136	Q75054287	16
Q105543609	P136	Q106537557	15
Q105543609	P136	Q20202269	15
Q7366	P136	Q11921029	15
Q134556	P136	Q11921029	14
Q58483083	P136	Q108465955	14
Q182659	P136	Q188451	10
Q63141557	P136	Q188451	10
Q105543609	P136	Q4263830	9
Q134556	P136	Q107565306	9
Q7366	P136	Q107565306	9
Q134556	P136	Q107357104	8
Q15079786	P136	Q107357104	8
Q58483083	P136	Q107487333	8
Q7366	P136	Q107357104	8
Q856713	P136	Q107356781	8
Q105543609	P136	Q12119802	7
Q105543609	P136	Q59913930	7
Q856713	P136	Q188451	7
Q15079786	P136	Q7777573	6
Q23691	P136	Q107356781	6
Q23691	P136	Q188451	6
Q482994	P136	Q188451	6
Q58483083	P136	Q58483083	6
Q105543609	P136	Q107565306	5
Q134556	P136	Q107487333	5
Q134556	P136	Q223393	5
Q134556	P136	Q4453888	5
Q15079786	P136	Q45971958	5
Q58483083	P136	Q223393	5
Q7366	P136	Q107487333	5
Q7366	P136	Q223393	5
Q7366	P136	Q4453888	5
Q836950	P136	Q188451	5
Q105543609	P136	Q2572794	4
Q134556	P136	Q105756498	4
Q134556	P136	Q59913930	4
Q15079786	P136	Q188451	4
Q182659	P136	Q107356781	4
Q2031291	P136	Q188451	4
Q484692	P136	Q107356781	4
Q58483083	P136	Q12020884	4
Q58483083	P136	Q25372	4
Q7366	P136	Q105756498	4
Q7366	P136	Q59913930	4
Q7725634	P136	Q188451	4
Q105543609	P136	Q109598321	3
Q105543609	P136	Q6630149	3
Q1193470	P136	Q188451	3
Q182659	P136	Q862597	3
Q2031291	P136	Q107356781	3
Q207628	P136	Q188451	3
Q2188189	P136	Q188451	3
Q3331189	P136	Q188451	3
Q3331189	P136	Q862597	3
Q484692	P136	Q188451	3
Q58483083	P136	Q201658	3
Q7725634	P136	Q109598321	3
Q7725634	P136	Q4263830	3
Q7725634	P136	Q6630149	3
Q1030329	P136	Q188451	2
Q105543609	P136	Q108465955	2
Q105543609	P136	Q201658	2
Q105543609	P136	Q60733114	2
Q105543609	P136	Q89522629	2
Q107357104	P136	Q188451	2
Q134556	P136	Q106537557	2
Q134556	P136	Q12020884	2
Q134556	P136	Q483394	2
Q134556	P136	Q56296601	2
Q134556	P136	Q7777573	2
Q15079786	P136	Q862597	2
Q169930	P136	Q188451	2
Q182659	P136	Q107487333	2
Q182659	P136	Q223393	2
Q182659	P136	Q4453888	2
Q193605	P136	Q188451	2
Q21848887	P136	Q107356781	2
Q21848887	P136	Q188451	2
Q23691	P136	Q20202269	2
Q253137	P136	Q188451	2
Q3331189	P136	Q110013851	2
Q3331189	P136	Q20643324	2
Q484692	P136	Q12119802	2
Q58483083	P136	Q107357104	2
Q58483083	P136	Q3326717	2
Q58483083	P136	Q45971958	2
Q58483088	P136	Q7777573	2
Q63412991	P136	Q107356781	2
Q63412991	P136	Q188451	2
Q64027488	P136	Q188451	2
Q717040	P136	Q11921029	2
Q717040	P136	Q188451	2
Q7366	P136	Q106537557	2
Q7366	P136	Q12020884	2
Q7366	P136	Q483394	2
Q7366	P136	Q56296601	2
Q7725310	P136	Q188451	2
Q7725634	P136	Q107356781	2
Q8053529	P136	Q188451	2
Q836950	P136	Q862597	2
Q856713	P136	Q12119802	2
Q873000	P136	Q188451	2
Q1030329	P136	Q107356781	1
Q105543609	P136	Q1047113	1
Q105543609	P136	Q106834231	1
Q105543609	P136	Q108586636	1
Q105543609	P136	Q109659781	1
Q105543609	P136	Q11862829	1
Q105543609	P136	Q12909644	1
Q105543609	P136	Q1786517	1
Q105543609	P136	Q1792379	1
Q105543609	P136	Q1792644	1
Q105543609	P136	Q179461	1
Q105543609	P136	Q1799072	1
Q105543609	P136	Q25372	1
Q105543609	P136	Q264965	1
Q105543609	P136	Q36192	1
Q105543609	P136	Q4671286	1
Q105543609	P136	Q56055944	1
Q105543609	P136	Q56296601	1
Q105543609	P136	Q59825918	1
Q105543609	P136	Q627436	1
Q105543609	P136	Q968159	1
Q10669480	P136	Q188451	1
Q107357104	P136	Q107356781	1
Q107357104	P136	Q107357104	1
Q107357104	P136	Q36192	1
Q107357104	P136	Q862597	1
Q1123037	P136	Q109551565	1
Q1123037	P136	Q11862829	1
Q1123037	P136	Q12119802	1
Q1123037	P136	Q188451	1
Q1123037	P136	Q223393	1
Q1147354	P136	Q109598321	1
Q1147354	P136	Q4263830	1
Q1147354	P136	Q6630149	1
Q119272	P136	Q20643324	1
Q1193470	P136	Q106537557	1
Q1193470	P136	Q107356781	1
Q1193470	P136	Q12119802	1
Q1195253	P136	Q107356781	1
Q1195253	P136	Q188451	1
Q134556	P136	Q101352	1
Q134556	P136	Q108040195	1
Q134556	P136	Q110013851	1
Q134556	P136	Q11862829	1
Q134556	P136	Q1792379	1
Q134556	P136	Q201658	1
Q134556	P136	Q20202269	1
Q134556	P136	Q60733114	1
Q1366112	P136	Q188451	1
Q1385610	P136	Q107487333	1
Q1385610	P136	Q110013851	1
Q1385610	P136	Q188451	1
Q1385610	P136	Q7777573	1
Q1385610	P136	Q862597	1
Q15079132	P136	Q107356781	1
Q15079132	P136	Q188451	1
Q15079132	P136	Q862597	1
Q15079786	P136	Q110013851	1
Q15079786	P136	Q20643324	1
Q15079786	P136	Q5151404	1
Q170384	P136	Q110013851	1
Q170384	P136	Q20643324	1
Q170384	P136	Q862597	1
Q17489659	P136	Q12020884	1
Q17489659	P136	Q188451	1
Q17537576	P136	Q188451	1
Q17538722	P136	Q110013851	1
Q17538722	P136	Q20643324	1
Q17538722	P136	Q862597	1
Q178985	P136	Q12119802	1
Q178985	P136	Q20202269	1
Q178985	P136	Q89522629	1
Q182659	P136	Q2572794	1
Q184485	P136	Q107357104	1
Q184485	P136	Q45971958	1
Q184485	P136	Q7777573	1
Q18460285	P136	Q188451	1
Q19545459	P136	Q107487333	1
Q19545459	P136	Q862597	1
Q207628	P136	Q107356781	1
Q212024	P136	Q107356781	1
Q212024	P136	Q188451	1
Q2188189	P136	Q12020884	1
Q2188189	P136	Q20643324	1
Q221290	P136	Q7777573	1
Q22808060	P136	Q188451	1
Q2298624	P136	Q107356781	1
Q2298624	P136	Q188451	1
Q23691	P136	Q107487333	1
Q23691	P136	Q11921029	1
Q23691	P136	Q12119802	1
Q23691	P136	Q12737077	1
Q23691	P136	Q4263830	1
Q2470219	P136	Q188451	1
Q24862	P136	Q188451	1
Q2910675	P136	Q188451	1
Q2910675	P136	Q20643324	1
Q2910675	P136	Q7777573	1
Q2910675	P136	Q862597	1
Q2927074	P136	Q188451	1
Q2927074	P136	Q589183	1
Q3331189	P136	Q107356781	1
Q3331189	P136	Q7777573	1
Q34508	P136	Q188451	1
Q3764113	P136	Q107357104	1
Q3764113	P136	Q45971958	1
Q3764113	P136	Q7777573	1
Q40953	P136	Q109598321	1
Q40953	P136	Q4263830	1
Q40953	P136	Q6630149	1
Q41270	P136	Q110013851	1
Q41270	P136	Q188451	1
Q41270	P136	Q7777573	1
Q41270	P136	Q862597	1
Q43099500	P136	Q107357104	1
Q43099500	P136	Q45971958	1
Q43099500	P136	Q7777573	1
Q4400497	P136	Q188451	1
Q4470542	P136	Q188451	1
Q47461344	P136	Q223393	1
Q47461344	P136	Q4263830	1
Q47461344	P136	Q89522629	1
Q484692	P136	Q20202269	1
Q484692	P136	Q862597	1
Q484692	P136	Q89522629	1
Q493169	P136	Q107356781	1
Q493169	P136	Q188451	1
Q503354	P136	Q107356781	1
Q503354	P136	Q188451	1
Q5151790	P136	Q188451	1
Q5151790	P136	Q7777573	1
Q5185279	P136	Q107356781	1
Q5185279	P136	Q109551565	1
Q5185279	P136	Q109598321	1
Q5185279	P136	Q11862829	1
Q5185279	P136	Q4263830	1
Q5185279	P136	Q6630149	1
Q55850593	P136	Q188451	1
Q581714	P136	Q12343431	1
Q58483083	P136	Q108329096	1
Q58483083	P136	Q110407926	1
Q58483083	P136	Q12343431	1
Q58483083	P136	Q1792379	1
Q58483083	P136	Q20076756	1
Q58483083	P136	Q20202269	1
Q58483083	P136	Q4263830	1
Q58483083	P136	Q5151404	1
Q58483083	P136	Q89522629	1
Q58483083	P136	Q968159	1
Q58483088	P136	Q107357104	1
Q58483088	P136	Q110013851	1
Q58483088	P136	Q188451	1
Q58483088	P136	Q45971958	1
Q58483088	P136	Q862597	1
Q63141557	P136	Q862597	1
Q64027488	P136	Q589183	1
Q65069441	P136	Q188451	1
Q6942562	P136	Q107357104	1
Q6942562	P136	Q45971958	1
Q6942562	P136	Q7777573	1
Q7148059	P136	Q188451	1
Q7257727	P136	Q106537557	1
Q7257727	P136	Q188451	1
Q7257727	P136	Q28820001	1
Q7302866	P136	Q107356781	1
Q7302866	P136	Q28820001	1
Q7366	P136	Q101352	1
Q7366	P136	Q108040195	1
Q7366	P136	Q110013851	1
Q7366	P136	Q11862829	1
Q7366	P136	Q1792379	1
Q7366	P136	Q201658	1
Q7366	P136	Q20202269	1
Q7366	P136	Q60733114	1
Q7366	P136	Q7777573	1
Q7725310	P136	Q107487333	1
Q7725310	P136	Q12020884	1
Q7725310	P136	Q862597	1
Q7725634	P136	Q20643324	1
Q7725634	P136	Q25372	1
Q7725634	P136	Q589183	1
Q7725634	P136	Q7777573	1
Q785522	P136	Q110013851	1
Q785522	P136	Q188451	1
Q785522	P136	Q25372	1
Q785522	P136	Q7777573	1
Q785522	P136	Q862597	1
Q8053529	P136	Q107356781	1
Q8053529	P136	Q20202269	1
Q836950	P136	Q107357104	1
Q856713	P136	Q223393	1
Q856713	P136	Q589183	1
Q856713	P136	Q862597	1
Q860861	P136	Q1792379	1
Q860861	P136	Q968159	1
Q873000	P136	Q110013851	1
Q873000	P136	Q7777573	1
Q873000	P136	Q862597	1
Q88392887	P136	Q862597	1
Q91192165	P136	Q188451	1
Q929848	P136	Q862597	1
Q23691	P1365	Q23691	4
Q105543609	P1365	Q23691	1
Q23691	P1365	Q105543609	1
Q484692	P1365	Q23691	1
Q23691	P1366	Q23691	3
Q105543609	P1366	Q23691	1
Q134556	P1366	Q105543609	1
Q134556	P1366	Q1193470	1
Q23691	P1366	Q105543609	1
Q7366	P1366	Q105543609	1
Q7366	P1366	Q1193470	1
Q105543609	P138	Q5	28
Q105543609	P138	Q41825	27
Q105543609	P138	Q47018901	20
Q105543609	P138	Q515	10
Q58483083	P138	Q5	10
Q105543609	P138	Q1549591	8
Q105543609	P138	Q1637706	5
Q134556	P138	Q5	5
Q7366	P138	Q5	5
Q105543609	P138	Q16521	4
Q105543609	P138	Q2264924	4
Q105543609	P138	Q5119	4
Q105543609	P138	Q103812529	3
Q105543609	P138	Q15063611	3
Q105543609	P138	Q51929311	3
Q105543609	P138	Q79007	3
Q134556	P138	Q41825	3
Q7366	P138	Q41825	3
Q105543609	P138	Q1093829	2
Q105543609	P138	Q1322005	2
Q105543609	P138	Q15632617	2
Q105543609	P138	Q208511	2
Q105543609	P138	Q28640	2
Q105543609	P138	Q30149195	2
Q105543609	P138	Q3375722	2
Q105543609	P138	Q3505887	2
Q105543609	P138	Q3624078	2
Q105543609	P138	Q6256	2
Q105543609	P138	Q692581	2
Q105543609	P138	Q80071	2
Q134556	P138	Q15632617	2
Q58483083	P138	Q11197007	2
Q7366	P138	Q15632617	2
Q105543609	P138	Q105543609	1
Q105543609	P138	Q10648343	1
Q105543609	P138	Q106978224	1
Q105543609	P138	Q1107656	1
Q105543609	P138	Q1114461	1
Q105543609	P138	Q11173	1
Q105543609	P138	Q112099	1
Q105543609	P138	Q11344	1
Q105543609	P138	Q11862829	1
Q105543609	P138	Q1190554	1
Q105543609	P138	Q1197685	1
Q105543609	P138	Q11982370	1
Q105543609	P138	Q12280	1
Q105543609	P138	Q1229071	1
Q105543609	P138	Q12404340	1
Q105543609	P138	Q12405827	1
Q105543609	P138	Q124734	1
Q105543609	P138	Q126	1
Q105543609	P138	Q1260524	1
Q105543609	P138	Q12813115	1
Q105543609	P138	Q13107770	1
Q105543609	P138	Q13217644	1
Q105543609	P138	Q13539802	1
Q105543609	P138	Q1429218	1
Q105543609	P138	Q1438040	1
Q105543609	P138	Q15711870	1
Q105543609	P138	Q15773317	1
Q105543609	P138	Q15773347	1
Q105543609	P138	Q1684522	1
Q105543609	P138	Q17334923	1
Q105543609	P138	Q17455058	1
Q105543609	P138	Q1752939	1
Q105543609	P138	Q177413	1
Q105543609	P138	Q178561	1
Q105543609	P138	Q1802963	1
Q105543609	P138	Q184511	1
Q105543609	P138	Q1852859	1
Q105543609	P138	Q186752	1
Q105543609	P138	Q1901835	1
Q105543609	P138	Q1924900	1
Q105543609	P138	Q193430	1
Q105543609	P138	Q1969448	1
Q105543609	P138	Q19833170	1
Q105543609	P138	Q19860854	1
Q105543609	P138	Q20127274	1
Q105543609	P138	Q20181813	1
Q105543609	P138	Q202686	1
Q105543609	P138	Q20643955	1
Q105543609	P138	Q207174	1
Q105543609	P138	Q20856087	1
Q105543609	P138	Q2095	1
Q105543609	P138	Q21070568	1
Q105543609	P138	Q21199	1
Q105543609	P138	Q214995	1
Q105543609	P138	Q217026	1
Q105543609	P138	Q220659	1
Q105543609	P138	Q23397	1
Q105543609	P138	Q23442	1
Q105543609	P138	Q2355426	1
Q105543609	P138	Q23847174	1
Q105543609	P138	Q24334893	1
Q105543609	P138	Q24434794	1
Q105543609	P138	Q2497303	1
Q105543609	P138	Q25403900	1
Q105543609	P138	Q2577883	1
Q105543609	P138	Q25810847	1
Q105543609	P138	Q2590445	1
Q105543609	P138	Q2634521	1
Q105543609	P138	Q271449	1
Q105543609	P138	Q2716508	1
Q105543609	P138	Q27560760	1
Q105543609	P138	Q31855	1
Q105543609	P138	Q3186692	1
Q105543609	P138	Q3311614	1
Q105543609	P138	Q333109	1
Q105543609	P138	Q334166	1
Q105543609	P138	Q33506	1
Q105543609	P138	Q3397526	1
Q105543609	P138	Q34442	1
Q105543609	P138	Q355567	1
Q105543609	P138	Q35657	1
Q105543609	P138	Q3592493	1
Q105543609	P138	Q3658341	1
Q105543609	P138	Q40357	1
Q105543609	P138	Q41614	1
Q105543609	P138	Q4164871	1
Q105543609	P138	Q4271324	1
Q105543609	P138	Q43229	1
Q105543609	P138	Q4671286	1
Q105543609	P138	Q47018478	1
Q105543609	P138	Q47461344	1
Q105543609	P138	Q47883	1
Q105543609	P138	Q4830453	1
Q105543609	P138	Q484652	1
Q105543609	P138	Q510474	1
Q105543609	P138	Q513847	1
Q105543609	P138	Q51647	1
Q105543609	P138	Q537127	1
Q105543609	P138	Q54114	1
Q105543609	P138	Q5440532	1
Q105543609	P138	Q55983715	1
Q105543609	P138	Q570116	1
Q105543609	P138	Q58483083	1
Q105543609	P138	Q5864	1
Q105543609	P138	Q60075825	1
Q105543609	P138	Q66010158	1
Q105543609	P138	Q6617741	1
Q105543609	P138	Q67454740	1
Q105543609	P138	Q707813	1
Q105543609	P138	Q7250609	1
Q105543609	P138	Q746549	1
Q105543609	P138	Q747074	1
Q105543609	P138	Q751989	1
Q105543609	P138	Q7543083	1
Q105543609	P138	Q7725634	1
Q105543609	P138	Q815741	1
Q105543609	P138	Q839864	1
Q105543609	P138	Q8502	1
Q105543609	P138	Q861809	1
Q105543609	P138	Q867335	1
Q105543609	P138	Q87167	1
Q105543609	P138	Q902814	1
Q105543609	P138	Q925381	1
Q105543609	P138	Q989255	1
Q134556	P138	Q107357104	1
Q134556	P138	Q111282474	1
Q134556	P138	Q1226318	1
Q134556	P138	Q15711870	1
Q134556	P138	Q1667921	1
Q134556	P138	Q235676	1
Q134556	P138	Q3186692	1
Q134556	P138	Q3658341	1
Q134556	P138	Q66808903	1
Q134556	P138	Q747074	1
Q17489659	P138	Q177413	1
Q17489659	P138	Q2497303	1
Q17489659	P138	Q25810847	1
Q17489659	P138	Q3375722	1
Q17489659	P138	Q3658341	1
Q23691	P138	Q14660	1
Q23691	P138	Q1549591	1
Q23691	P138	Q186516	1
Q23691	P138	Q2264924	1
Q23691	P138	Q484170	1
Q253137	P138	Q11610935	1
Q3815189	P138	Q5	1
Q58483083	P138	Q1068842	1
Q58483083	P138	Q123705	1
Q58483083	P138	Q124734	1
Q58483083	P138	Q124757	1
Q58483083	P138	Q13414953	1
Q58483083	P138	Q15632617	1
Q58483083	P138	Q16708006	1
Q58483083	P138	Q179461	1
Q58483083	P138	Q1827102	1
Q58483083	P138	Q2087181	1
Q58483083	P138	Q23413	1
Q58483083	P138	Q23540	1
Q58483083	P138	Q2472587	1
Q58483083	P138	Q3505887	1
Q58483083	P138	Q4204501	1
Q58483083	P138	Q4271324	1
Q58483083	P138	Q4421	1
Q58483083	P138	Q47461344	1
Q58483083	P138	Q484170	1
Q58483083	P138	Q50386450	1
Q58483083	P138	Q515	1
Q58483083	P138	Q570116	1
Q58483083	P138	Q6266	1
Q58483083	P138	Q674541	1
Q58483083	P138	Q6912675	1
Q58483083	P138	Q692581	1
Q58483083	P138	Q748198	1
Q58483083	P138	Q95074	1
Q7148059	P138	Q1142281	1
Q7148059	P138	Q15632617	1
Q7148059	P138	Q81639	1
Q7148059	P138	Q930933	1
Q7366	P138	Q107357104	1
Q7366	P138	Q111282474	1
Q7366	P138	Q1226318	1
Q7366	P138	Q15711870	1
