domain	property	range	count
Q3354534	P101	Q188451	1
Q3354534	P101	Q20643324	1
Q3354534	P101	Q45971958	1
Q3354534	P101	Q56055944	1
Q3354534	P101	Q7777573	1
Q3354534	P101	Q862597	1
Q3469910	P101	Q11862829	1
Q3469910	P101	Q56055944	1
Q42998	P101	Q1047113	1
Q42998	P101	Q11862829	1
Q42998	P101	Q188451	1
Q42998	P101	Q4671286	1
Q43229	P101	Q107357104	1
Q43229	P101	Q110013851	1
Q43229	P101	Q188451	1
Q43229	P101	Q20643324	1
Q43229	P101	Q45971958	1
Q43229	P101	Q7777573	1
Q43229	P101	Q862597	1
Q5741069	P101	Q188451	1
Q641066	P101	Q12737077	1
Q641066	P101	Q66715801	1
Q805233	P101	Q107357104	1
Q805233	P101	Q110013851	1
Q805233	P101	Q11862829	1
Q805233	P101	Q188451	1
Q805233	P101	Q20643324	1
Q805233	P101	Q45971958	1
Q805233	P101	Q56055944	1
Q805233	P101	Q7777573	1
Q805233	P101	Q862597	1
Q84310035	P101	Q188451	1
Q9212979	P101	Q1047113	1
Q9212979	P101	Q11862829	1
Q9212979	P101	Q12737077	1
Q9212979	P101	Q2267705	1
Q9212979	P101	Q4671286	1
Q9212979	P101	Q66715801	1
Q9212979	P101	Q862597	1
Q207338	P1029	Q5	1
Q215380	P1029	Q5	1
Q5	P103	Q1288568	1
Q5	P103	Q33742	1
Q5	P103	Q34770	1
Q7558495	P103	Q1288568	1
Q7558495	P103	Q33742	1
Q7558495	P103	Q34770	1
Q215380	P1037	Q5	11
Q20819922	P1037	Q5	5
Q5741069	P1037	Q5	3
Q43229	P1037	Q5	2
Q11446438	P1037	Q5	1
Q153562	P1037	Q5	1
Q163740	P1037	Q5	1
Q3354534	P1037	Q5	1
Q641066	P1037	Q5	1
Q805233	P1037	Q5	1
Q20819922	P1056	Q110013851	1
Q20819922	P1056	Q188451	1
Q20819922	P1056	Q7777573	1
Q20819922	P1056	Q862597	1
Q215380	P106	Q12737077	85
Q215380	P106	Q28640	70
Q215380	P106	Q4164871	58
Q215380	P106	Q66715801	38
Q9212979	P106	Q12737077	22
Q9212979	P106	Q28640	19
Q9212979	P106	Q66715801	14
Q9212979	P106	Q4164871	13
Q215380	P106	Q108300140	10
Q5	P106	Q12737077	10
Q215380	P106	Q4220920	9
Q5	P106	Q66715801	9
Q54982412	P106	Q28640	6
Q641066	P106	Q12737077	6
Q9212979	P106	Q108300140	6
Q281643	P106	Q12737077	5
Q641066	P106	Q28640	5
Q14073567	P106	Q12737077	4
Q5	P106	Q108300140	4
Q5741069	P106	Q28640	4
Q5741069	P106	Q66715801	4
Q7558495	P106	Q12737077	4
Q7558495	P106	Q66715801	4
Q14073567	P106	Q28640	3
Q216337	P106	Q28640	3
Q281643	P106	Q28640	3
Q281643	P106	Q4164871	3
Q281643	P106	Q66715801	3
Q54982412	P106	Q12737077	3
Q54982412	P106	Q4164871	3
Q641066	P106	Q4164871	3
Q84310035	P106	Q28640	3
Q1141470	P106	Q12737077	2
Q1141470	P106	Q28640	2
Q1141470	P106	Q4164871	2
Q14073567	P106	Q108300140	2
Q14073567	P106	Q66715801	2
Q215380	P106	Q188451	2
Q215380	P106	Q6942574	2
Q3046146	P106	Q12737077	2
Q3046146	P106	Q28640	2
Q3046146	P106	Q4164871	2
Q5	P106	Q28640	2
Q5	P106	Q4164871	2
Q54982412	P106	Q66715801	2
Q5741069	P106	Q12737077	2
Q5741069	P106	Q4220920	2
Q641066	P106	Q108300140	2
Q641066	P106	Q66715801	2
Q84310035	P106	Q12737077	2
Q84310035	P106	Q4164871	2
Q84310035	P106	Q66715801	2
Q9212979	P106	Q4220920	2
Q10648343	P106	Q12737077	1
Q10648343	P106	Q66715801	1
Q108424578	P106	Q12737077	1
Q108424578	P106	Q28640	1
Q108424578	P106	Q4164871	1
Q11446438	P106	Q12737077	1
Q11446438	P106	Q28640	1
Q11446438	P106	Q4164871	1
Q120544	P106	Q108300140	1
Q120544	P106	Q12737077	1
Q120544	P106	Q66715801	1
Q14073567	P106	Q105756498	1
Q14073567	P106	Q4164871	1
Q14073567	P106	Q4220920	1
Q14756018	P106	Q12737077	1
Q14756018	P106	Q28640	1
Q14756018	P106	Q4164871	1
Q14946528	P106	Q12737077	1
Q14946528	P106	Q28640	1
Q14946528	P106	Q4164871	1
Q18127	P106	Q28640	1
Q181847	P106	Q108300140	1
Q181847	P106	Q12737077	1
Q181847	P106	Q4220920	1
Q181847	P106	Q66715801	1
Q18510489	P106	Q12737077	1
Q18510489	P106	Q28640	1
Q18510489	P106	Q4164871	1
Q19464263	P106	Q28640	1
Q2088357	P106	Q105756498	1
Q2088357	P106	Q66715801	1
Q216337	P106	Q108300140	1
Q216337	P106	Q12737077	1
Q216337	P106	Q66715801	1
Q2301325	P106	Q12737077	1
Q2301325	P106	Q28640	1
Q2301325	P106	Q4164871	1
Q25391823	P106	Q105756498	1
Q2746731	P106	Q12737077	1
Q281643	P106	Q108300140	1
Q281643	P106	Q4220920	1
Q28640	P106	Q105756498	1
Q43136500	P106	Q105756498	1
Q4830453	P106	Q28640	1
Q56816954	P106	Q12737077	1
Q56816954	P106	Q28640	1
Q56816954	P106	Q4164871	1
Q5741069	P106	Q2207288	1
Q5741069	P106	Q4164871	1
Q5741069	P106	Q58635633	1
Q9212979	P106	Q58635633	1
Q215380	P1071	Q1357964	1
Q215380	P108	Q194195	1
Q215380	P108	Q2001305	1
Q215380	P108	Q2416723	1
Q215380	P108	Q875157	1
Q215380	P1080	Q196600	1
Q215380	P1080	Q559618	1
Q6619719	P1080	Q196600	1
Q6619719	P1080	Q559618	1
Q215380	P112	Q5	134
Q5741069	P112	Q5	12
Q20819922	P112	Q5	10
Q42998	P112	Q5	5
Q163740	P112	Q5	3
Q56816954	P112	Q5	3
Q11446438	P112	Q5	2
Q207378	P112	Q5	2
Q641066	P112	Q5	2
Q708676	P112	Q5	2
Q1078286	P112	Q5	1
Q11396960	P112	Q5	1
Q15851525	P112	Q5	1
Q176799	P112	Q5	1
Q1820625	P112	Q5	1
Q215048	P112	Q215380	1
Q215048	P112	Q5741069	1
Q215380	P112	Q54982412	1
Q215380	P112	Q84310035	1
Q215380	P112	Q9212979	1
Q2596245	P112	Q5	1
Q2906832	P112	Q5	1
Q3085519	P112	Q5	1
Q389435	P112	Q5	1
Q5741069	P112	Q215380	1
Q5741069	P112	Q5741069	1
Q8425	P112	Q5	1
Q9212979	P112	Q5	1
Q215380	P1142	Q12909644	2
Q215380	P1142	Q2738074	2
Q5741069	P1142	Q12909644	2
Q14756018	P1142	Q12909644	1
Q14756018	P1142	Q2738074	1
Q14756018	P1142	Q49773	1
Q215380	P1142	Q1278791	1
Q215380	P1142	Q1387659	1
Q215380	P1142	Q16895642	1
Q215380	P1142	Q49773	1
Q25391823	P1142	Q12909644	1
Q25391823	P1142	Q1387659	1
Q25391823	P1142	Q16895642	1
Q25391823	P1142	Q2738074	1
Q25391823	P1142	Q5891	1
Q5741069	P1142	Q1278791	1
Q5741069	P1142	Q1307214	1
Q5741069	P1142	Q273005	1
Q5741069	P1142	Q2738074	1
Q215380	P115	Q1060829	1
Q215380	P115	Q153562	1
Q215380	P115	Q24354	1
Q215380	P115	Q3469910	1
Q5741069	P1151	Q4663903	4
Q215380	P1151	Q4663903	2
Q215380	P1196	Q2438541	2
Q9212979	P1196	Q2438541	1
Q20819922	P121	Q153562	1
Q20819922	P121	Q24354	1
Q215380	P123	Q18127	2
Q9212979	P123	Q18127	1
Q9212979	P123	Q182133	1
Q9212979	P123	Q29517555	1
Q9212979	P123	Q4004706	1
Q216337	P1283	Q1371849	10
Q641066	P1283	Q1371849	6
Q215380	P1283	Q1371849	3
Q5741069	P1283	Q1371849	2
Q9212979	P1283	Q1371849	2
Q108424578	P1283	Q1371849	1
Q14073567	P1283	Q17438413	1
Q18444336	P1283	Q1371849	1
Q3046146	P1283	Q1371849	1
Q521987	P1283	Q1371849	1
Q5741069	P1283	Q17438413	1
Q641066	P1283	Q13406463	1
Q7229089	P1283	Q17438413	1
Q9212979	P1283	Q17438413	1
Q19464263	P1299	Q11424	1
Q19464263	P1299	Q5398426	1
Q215380	P1299	Q11424	1
Q215380	P1299	Q5398426	1
Q4830453	P1299	Q11424	1
Q4830453	P1299	Q5398426	1
Q54982412	P1299	Q11424	1
Q54982412	P1299	Q5398426	1
Q9212979	P1299	Q11424	1
Q9212979	P1299	Q5398426	1
Q215380	P1303	Q110295396	53
Q5741069	P1303	Q110295396	7
Q109429068	P1303	Q110295396	4
Q14073567	P1303	Q110295396	3
Q215380	P1303	Q19716577	2
Q215380	P1303	Q20202269	2
Q9212979	P1303	Q1254773	2
Q9212979	P1303	Q20202269	2
Q10648343	P1303	Q110295396	1
Q16979650	P1303	Q110295396	1
Q19464263	P1303	Q20202269	1
Q215048	P1303	Q110295396	1
Q215048	P1303	Q1254773	1
Q215380	P1303	Q1060750	1
Q215380	P1303	Q1254773	1
Q215380	P1303	Q1879241	1
Q215380	P1303	Q29982117	1
Q215380	P1303	Q3084961	1
Q2301325	P1303	Q110295396	1
Q281643	P1303	Q110295396	1
Q29881657	P1303	Q110295396	1
Q3046146	P1303	Q110295396	1
Q4830453	P1303	Q20202269	1
Q5	P1303	Q110295396	1
Q54982412	P1303	Q1254773	1
Q54982412	P1303	Q20202269	1
Q5741069	P1303	Q1254773	1
Q5741069	P1303	Q19716577	1
Q5741069	P1303	Q3084961	1
Q5741069	P1303	Q4830453	1
Q5741069	P1303	Q55190325	1
Q71129815	P1303	Q19716577	1
Q84310035	P1303	Q1254773	1
Q84310035	P1303	Q20202269	1
Q9212979	P1303	Q110295396	1
Q20819922	P131	Q1549591	39
Q215380	P131	Q1549591	38
Q20819922	P131	Q1093829	28
Q20819922	P131	Q62049	22
Q215380	P131	Q515	22
Q20819922	P131	Q515	17
Q20819922	P131	Q1637706	14
Q215380	P131	Q1093829	14
Q215380	P131	Q1637706	13
Q163740	P131	Q1093829	10
Q163740	P131	Q1549591	10
Q163740	P131	Q62049	10
Q215380	P131	Q62049	10
Q20819922	P131	Q200250	9
Q20819922	P131	Q13218391	8
Q215380	P131	Q50330360	7
Q215380	P131	Q5119	7
Q42998	P131	Q1549591	7
Q20819922	P131	Q5119	6
Q20819922	P131	Q51929311	6
Q20819922	P131	Q902814	6
Q215380	P131	Q42744322	6
Q215380	P131	Q51929311	6
Q42998	P131	Q515	6
Q215380	P131	Q2264924	5
Q215380	P131	Q493522	5
Q153562	P131	Q5119	4
Q20819922	P131	Q1066984	4
Q20819922	P131	Q484170	4
Q20819922	P131	Q50330360	4
Q215380	P131	Q1066984	4
Q215380	P131	Q13218391	4
Q215380	P131	Q14762300	4
Q215380	P131	Q15273785	4
Q215380	P131	Q200250	4
Q215380	P131	Q208511	4
Q153562	P131	Q1549591	3
Q153562	P131	Q1637706	3
Q153562	P131	Q200250	3
Q15893266	P131	Q1093829	3
Q15893266	P131	Q1549591	3
Q163740	P131	Q21518270	3
Q20819922	P131	Q1187811	3
Q20819922	P131	Q1200957	3
Q20819922	P131	Q15063611	3
Q20819922	P131	Q208511	3
Q20819922	P131	Q21010817	3
Q20819922	P131	Q21518270	3
Q20819922	P131	Q2264924	3
Q20819922	P131	Q3301053	3
Q20819922	P131	Q3559093	3
Q20819922	P131	Q42744322	3
Q20819922	P131	Q5888666	3
Q215380	P131	Q1187811	3
Q215380	P131	Q15063611	3
Q215380	P131	Q2039348	3
Q215380	P131	Q21518270	3
Q215380	P131	Q253030	3
Q215380	P131	Q902814	3
Q42998	P131	Q14762300	3
Q42998	P131	Q1637706	3
Q708676	P131	Q515	3
Q153562	P131	Q1115575	2
Q153562	P131	Q515	2
Q153562	P131	Q51929311	2
Q153562	P131	Q532	2
Q15893266	P131	Q13218391	2
Q15893266	P131	Q515	2
Q15893266	P131	Q62049	2
Q163740	P131	Q13218391	2
Q163740	P131	Q1637706	2
Q163740	P131	Q21010817	2
Q163740	P131	Q3301053	2
Q163740	P131	Q515	2
Q163740	P131	Q5888666	2
Q163740	P131	Q63440326	2
Q20819922	P131	Q1266818	2
Q20819922	P131	Q14762300	2
Q20819922	P131	Q21507383	2
Q20819922	P131	Q22923920	2
Q20819922	P131	Q408804	2
Q20819922	P131	Q60458065	2
Q20819922	P131	Q6465	2
Q20819922	P131	Q866196	2
Q215380	P131	Q106517174	2
Q215380	P131	Q1115575	2
Q215380	P131	Q1221156	2
Q215380	P131	Q133442	2
Q215380	P131	Q13410428	2
Q215380	P131	Q1375749	2
Q215380	P131	Q14784328	2
Q215380	P131	Q15310171	2
Q215380	P131	Q15974307	2
Q215380	P131	Q1901835	2
Q215380	P131	Q22865	2
Q215380	P131	Q2327515	2
Q215380	P131	Q257391	2
Q215380	P131	Q3559093	2
Q215380	P131	Q532	2
Q215380	P131	Q56061	2
Q215380	P131	Q6593035	2
Q215380	P131	Q67123843	2
Q215380	P131	Q707813	2
Q43229	P131	Q1093829	2
Q43229	P131	Q15063611	2
Q43229	P131	Q1549591	2
Q43229	P131	Q1637706	2
Q43229	P131	Q208511	2
Q43229	P131	Q2264924	2
Q43229	P131	Q515	2
Q43229	P131	Q51929311	2
Q5741069	P131	Q1549591	2
Q5741069	P131	Q1637706	2
Q708676	P131	Q1066984	2
Q708676	P131	Q1637706	2
Q708676	P131	Q200250	2
Q11396960	P131	Q104782082	1
Q11396960	P131	Q200250	1
Q11396960	P131	Q27676416	1
Q11396960	P131	Q50330360	1
Q1426710	P131	Q1093829	1
Q1426710	P131	Q1266818	1
Q1426710	P131	Q13218391	1
Q1426710	P131	Q1549591	1
Q1426710	P131	Q3559093	1
Q1426710	P131	Q35657	1
Q1426710	P131	Q62049	1
Q153562	P131	Q1066984	1
Q153562	P131	Q10864048	1
Q153562	P131	Q1093829	1
Q153562	P131	Q1200957	1
Q153562	P131	Q1221156	1
Q153562	P131	Q133442	1
Q153562	P131	Q15974307	1
Q153562	P131	Q174844	1
Q153562	P131	Q183342	1
Q153562	P131	Q1901835	1
Q153562	P131	Q2074737	1
Q153562	P131	Q21010817	1
Q153562	P131	Q211690	1
Q153562	P131	Q21503295	1
Q153562	P131	Q22865	1
Q153562	P131	Q257391	1
Q153562	P131	Q261023	1
Q153562	P131	Q42744322	1
Q153562	P131	Q43263	1
Q153562	P131	Q4442912	1
Q153562	P131	Q475050	1
Q153562	P131	Q50330360	1
Q153562	P131	Q581830	1
Q153562	P131	Q5888666	1
Q153562	P131	Q62049	1
Q153562	P131	Q67123843	1
Q153562	P131	Q707813	1
Q153562	P131	Q7897276	1
Q153562	P131	Q7930989	1
Q153562	P131	Q821435	1
Q153562	P131	Q856076	1
Q15893266	P131	Q15063611	1
Q15893266	P131	Q1637706	1
Q15893266	P131	Q208511	1
Q15893266	P131	Q2264924	1
Q15893266	P131	Q3559093	1
Q15893266	P131	Q50330360	1
Q15893266	P131	Q51929311	1
Q163740	P131	Q110071194	1
Q163740	P131	Q1266818	1
Q163740	P131	Q15063611	1
Q163740	P131	Q208511	1
Q163740	P131	Q2264924	1
Q163740	P131	Q3559093	1
Q163740	P131	Q51929311	1
Q163740	P131	Q55237813	1
Q163740	P131	Q751708	1
Q163740	P131	Q76514543	1
Q1723154	P131	Q1093829	1
Q1723154	P131	Q1549591	1
Q1820625	P131	Q1093829	1
Q1820625	P131	Q13218391	1
Q1820625	P131	Q1549591	1
Q1820625	P131	Q3301053	1
Q1820625	P131	Q3559093	1
Q1820625	P131	Q515	1
Q20819922	P131	Q104782082	1
Q20819922	P131	Q10864048	1
Q20819922	P131	Q110071194	1
Q20819922	P131	Q1180262	1
Q20819922	P131	Q1221156	1
Q20819922	P131	Q13218276	1
Q20819922	P131	Q133442	1
Q20819922	P131	Q134626	1
Q20819922	P131	Q1349648	1
Q20819922	P131	Q1375749	1
Q20819922	P131	Q15221304	1
Q20819922	P131	Q15273785	1
Q20819922	P131	Q15310171	1
Q20819922	P131	Q15974307	1
Q20819922	P131	Q174844	1
Q20819922	P131	Q183342	1
Q20819922	P131	Q1901835	1
Q20819922	P131	Q192299	1
Q20819922	P131	Q2074737	1
Q20819922	P131	Q211690	1
Q20819922	P131	Q21503295	1
Q20819922	P131	Q22865	1
Q20819922	P131	Q22927616	1
Q20819922	P131	Q257391	1
Q20819922	P131	Q261023	1
Q20819922	P131	Q27676416	1
Q20819922	P131	Q34843301	1
Q20819922	P131	Q43263	1
Q20819922	P131	Q4442912	1
Q20819922	P131	Q475050	1
Q20819922	P131	Q493522	1
Q20819922	P131	Q55237813	1
Q20819922	P131	Q57318	1
Q20819922	P131	Q581830	1
Q20819922	P131	Q61980648	1
Q20819922	P131	Q63440326	1
Q20819922	P131	Q640364	1
Q20819922	P131	Q67123843	1
Q20819922	P131	Q702842	1
Q20819922	P131	Q707813	1
Q20819922	P131	Q751708	1
Q20819922	P131	Q755707	1
Q20819922	P131	Q76514543	1
Q20819922	P131	Q7897276	1
Q20819922	P131	Q7930989	1
Q20819922	P131	Q821435	1
Q20819922	P131	Q856076	1
Q20819922	P131	Q85631896	1
Q215380	P131	Q1002812	1
Q215380	P131	Q1074523	1
Q215380	P131	Q10864048	1
Q215380	P131	Q11828004	1
Q215380	P131	Q127448	1
Q215380	P131	Q13218276	1
Q215380	P131	Q13218690	1
Q215380	P131	Q14770218	1
Q215380	P131	Q15210668	1
Q215380	P131	Q171441	1
Q215380	P131	Q183342	1
Q215380	P131	Q1907114	1
Q215380	P131	Q20724701	1
Q215380	P131	Q2074737	1
Q215380	P131	Q21010817	1
Q215380	P131	Q21503295	1
Q215380	P131	Q21507383	1
Q215380	P131	Q27554677	1
Q215380	P131	Q3301053	1
Q215380	P131	Q33146843	1
Q215380	P131	Q3336843	1
Q215380	P131	Q34763	1
Q215380	P131	Q35657	1
Q215380	P131	Q39816	1
Q215380	P131	Q408804	1
Q215380	P131	Q43263	1
Q215380	P131	Q4442912	1
Q215380	P131	Q484170	1
Q215380	P131	Q518261	1
Q215380	P131	Q537250	1
Q215380	P131	Q54935504	1
Q215380	P131	Q55440238	1
Q215380	P131	Q57318	1
Q215380	P131	Q5888666	1
Q215380	P131	Q60458065	1
Q215380	P131	Q61980648	1
Q215380	P131	Q6256	1
Q215380	P131	Q63440326	1
Q215380	P131	Q640364	1
Q215380	P131	Q70208	1
Q215380	P131	Q7309306	1
Q215380	P131	Q7574799	1
Q215380	P131	Q76514543	1
Q215380	P131	Q7897276	1
Q215380	P131	Q7930989	1
Q215380	P131	Q85635929	1
Q2416217	P131	Q1093829	1
Q2416217	P131	Q13410428	1
Q2416217	P131	Q1549591	1
Q2416217	P131	Q21518270	1
Q2416217	P131	Q62049	1
Q2416217	P131	Q76514543	1
Q24354	P131	Q1066984	1
Q24354	P131	Q1637706	1
Q24354	P131	Q200250	1
Q24354	P131	Q211690	1
Q24354	P131	Q21503295	1
Q24354	P131	Q515	1
Q24354	P131	Q7897276	1
Q28057350	P131	Q1115575	1
Q28057350	P131	Q532	1
Q28057350	P131	Q55237813	1
Q28057350	P131	Q751708	1
Q3085519	P131	Q15060255	1
Q3085519	P131	Q21457810	1
Q3152824	P131	Q1221156	1
Q3152824	P131	Q133442	1
Q3152824	P131	Q15974307	1
Q3152824	P131	Q1901835	1
Q3152824	P131	Q200250	1
Q3152824	P131	Q22865	1
Q3152824	P131	Q257391	1
Q3152824	P131	Q42744322	1
Q3152824	P131	Q5119	1
Q3152824	P131	Q67123843	1
Q3152824	P131	Q707813	1
Q3152824	P131	Q821435	1
Q327333	P131	Q1549591	1
Q327333	P131	Q1637706	1
Q327333	P131	Q515	1
Q3354534	P131	Q1221156	1
Q3354534	P131	Q133442	1
Q3354534	P131	Q1349648	1
Q3354534	P131	Q15974307	1
Q3354534	P131	Q1901835	1
Q3354534	P131	Q200250	1
Q3354534	P131	Q22865	1
Q3354534	P131	Q257391	1
Q3354534	P131	Q42744322	1
Q3354534	P131	Q5119	1
Q3354534	P131	Q67123843	1
Q3354534	P131	Q707813	1
Q3354534	P131	Q821435	1
Q3469910	P131	Q1066984	1
Q3469910	P131	Q1637706	1
Q3469910	P131	Q200250	1
Q3469910	P131	Q211690	1
Q3469910	P131	Q21503295	1
Q3469910	P131	Q515	1
Q3469910	P131	Q7897276	1
Q3914	P131	Q408804	1
Q42998	P131	Q106517174	1
Q42998	P131	Q1066984	1
Q42998	P131	Q1093829	1
Q42998	P131	Q13218690	1
Q42998	P131	Q13410428	1
Q42998	P131	Q14784328	1
Q42998	P131	Q15063611	1
Q42998	P131	Q15210668	1
Q42998	P131	Q171441	1
Q42998	P131	Q208511	1
Q42998	P131	Q21507383	1
Q42998	P131	Q2264924	1
Q42998	P131	Q2327515	1
Q42998	P131	Q253030	1
Q42998	P131	Q35657	1
Q42998	P131	Q42744322	1
Q42998	P131	Q5119	1
Q42998	P131	Q51929311	1
Q42998	P131	Q55440238	1
Q42998	P131	Q6593035	1
Q43229	P131	Q1349648	1
Q4830453	P131	Q10864048	1
Q4830453	P131	Q1093829	1
Q4830453	P131	Q1549591	1
Q4830453	P131	Q475050	1
Q4830453	P131	Q5119	1
Q5741069	P131	Q1066984	1
Q5741069	P131	Q1093829	1
Q5741069	P131	Q1200957	1
Q5741069	P131	Q13218391	1
Q5741069	P131	Q200250	1
Q5741069	P131	Q2074737	1
Q5741069	P131	Q515	1
Q5741069	P131	Q62049	1
Q5741069	P131	Q902814	1
Q6168416	P131	Q1093829	1
Q6168416	P131	Q1549591	1
Q6168416	P131	Q51929311	1
Q6168416	P131	Q62049	1
Q641066	P131	Q50337	1
Q708676	P131	Q1115575	1
Q708676	P131	Q14762300	1
Q708676	P131	Q1549591	1
Q708676	P131	Q211690	1
Q708676	P131	Q21503295	1
Q708676	P131	Q21507383	1
Q708676	P131	Q532	1
Q708676	P131	Q7897276	1
Q7229089	P131	Q1549591	1
Q7229089	P131	Q1637706	1
Q7229089	P131	Q1907114	1
Q7229089	P131	Q3502482	1
Q7229089	P131	Q486972	1
Q7229089	P131	Q515	1
Q7229089	P131	Q779415	1
Q742421	P131	Q1066984	1
Q742421	P131	Q1187811	1
Q742421	P131	Q13218276	1
Q742421	P131	Q1375749	1
Q742421	P131	Q1549591	1
Q742421	P131	Q42744322	1
Q742421	P131	Q515	1
Q742421	P131	Q57318	1
Q742421	P131	Q61980648	1
Q805233	P131	Q1349648	1
Q805233	P131	Q192299	1
Q805233	P131	Q755707	1
Q9212979	P131	Q1048835	1
Q9212979	P131	Q106517174	1
Q9212979	P131	Q1066984	1
Q9212979	P131	Q1352230	1
Q9212979	P131	Q14784328	1
Q9212979	P131	Q1549591	1
Q9212979	P131	Q2327515	1
Q9212979	P131	Q253030	1
Q9212979	P131	Q3502482	1
Q9212979	P131	Q42744322	1
Q9212979	P131	Q462778	1
Q9212979	P131	Q7252696	1
Q9212979	P131	Q783733	1
Q18127	P1327	Q5	1
Q215380	P1327	Q5	1
Q215380	P1343	Q212805	7
Q215380	P1343	Q35127	7
Q215380	P1343	Q15633582	4
Q215380	P1343	Q615699	4
Q215380	P1343	Q12038942	3
Q215380	P1343	Q186165	3
Q215380	P1343	Q5292	2
Q13473501	P1343	Q5292	1
Q153562	P1343	Q1239328	1
Q153562	P1343	Q1525071	1
Q153562	P1343	Q975413	1
Q18444336	P1343	Q171	1
Q207338	P1343	Q1239328	1
Q207338	P1343	Q1525071	1
Q20819922	P1343	Q1239328	1
Q20819922	P1343	Q1525071	1
Q20819922	P1343	Q3331189	1
Q20819922	P1343	Q975413	1
Q215380	P1343	Q101191533	1
Q215380	P1343	Q1239328	1
Q215380	P1343	Q1525071	1
Q24354	P1343	Q975413	1
Q3469910	P1343	Q975413	1
Q4451909	P1343	Q3331189	1
Q5741069	P1343	Q12038942	1
Q5741069	P1343	Q1239328	1
Q5741069	P1343	Q1525071	1
Q5741069	P1343	Q186165	1
Q5741069	P1343	Q5292	1
Q641066	P1343	Q171	1
Q708676	P1343	Q975413	1
Q9212979	P1343	Q212805	1
Q9212979	P1343	Q35127	1
Q215380	P1344	Q110288240	146
Q215380	P1344	Q1850936	30
Q9212979	P1344	Q110288240	28
Q215380	P1344	Q182832	21
Q215380	P1344	Q868557	15
Q215380	P1344	Q110616917	9
Q215380	P1344	Q15416	8
Q5741069	P1344	Q182832	7
Q5741069	P1344	Q1850936	7
Q215380	P1344	Q1955280	5
Q14073567	P1344	Q110288240	4
Q215380	P1344	Q273120	4
Q5741069	P1344	Q110288240	4
Q641066	P1344	Q110288240	4
Q14756018	P1344	Q110288240	3
Q215380	P1344	Q106594041	3
Q3046146	P1344	Q110288240	3
Q56816954	P1344	Q182832	3
Q56816954	P1344	Q1850936	3
Q14073567	P1344	Q868557	2
Q215380	P1344	Q132241	2
Q215380	P1344	Q15275719	2
Q215380	P1344	Q1679887	2
Q215380	P1344	Q175331	2
Q215380	P1344	Q3464665	2
Q215380	P1344	Q49773	2
Q215380	P1344	Q686984	2
Q5741069	P1344	Q868557	2
Q9212979	P1344	Q182832	2
Q9212979	P1344	Q1850936	2
Q9212979	P1344	Q3464665	2
Q1078286	P1344	Q182832	1
Q1078286	P1344	Q1850936	1
Q11072804	P1344	Q110288240	1
Q11446438	P1344	Q868557	1
Q1164847	P1344	Q110616917	1
Q1164847	P1344	Q3464665	1
Q13473501	P1344	Q27968055	1
Q1400264	P1344	Q667276	1
Q1400264	P1344	Q72823	1
Q14073567	P1344	Q132241	1
Q14073567	P1344	Q2393315	1
Q14073567	P1344	Q27148732	1
Q14073567	P1344	Q288514	1
Q14073567	P1344	Q3464665	1
Q14073567	P1344	Q599999	1
Q14756018	P1344	Q15416	1
Q15851525	P1344	Q110288240	1
Q15851525	P1344	Q41582469	1
Q19351429	P1344	Q110288240	1
