domain	property	range	count
Q41176	P131	Q263274	2
Q41176	P131	Q34843301	2
Q41176	P131	Q3559093	2
Q41176	P131	Q484170	2
Q41176	P131	Q498162	2
Q41176	P131	Q5098	2
Q41176	P131	Q5124673	2
Q41176	P131	Q570116	2
Q41176	P131	Q57053	2
Q41176	P131	Q755707	2
Q41176	P131	Q777120	2
Q41176	P131	Q821435	2
Q41176	P131	Q83620	2
Q41176	P131	Q956214	2
Q4989906	P131	Q1549591	2
Q4989906	P131	Q2074737	2
Q4989906	P131	Q515	2
Q811979	P131	Q1549591	2
Q811979	P131	Q5119	2
Q1021645	P131	Q1549591	1
Q1021645	P131	Q1637706	1
Q1021645	P131	Q2074737	1
Q1021645	P131	Q486972	1
Q1021645	P131	Q5119	1
Q1021645	P131	Q515	1
Q10416961	P131	Q127448	1
Q1068623	P131	Q1637706	1
Q1068623	P131	Q29946056	1
Q1081138	P131	Q133156	1
Q1081138	P131	Q13410464	1
Q1081138	P131	Q5852411	1
Q108860593	P131	Q10864048	1
Q108860593	P131	Q1094397	1
Q108860593	P131	Q1422929	1
Q108860593	P131	Q1549591	1
Q108860593	P131	Q1637706	1
Q108860593	P131	Q192611	1
Q108860593	P131	Q475050	1
Q108860593	P131	Q5119	1
Q108860593	P131	Q515	1
Q108860593	P131	Q56061	1
Q1128397	P131	Q10864048	1
Q1128397	P131	Q1094397	1
Q1128397	P131	Q1422929	1
Q1128397	P131	Q1549591	1
Q1128397	P131	Q1637706	1
Q1128397	P131	Q192611	1
Q1128397	P131	Q475050	1
Q1128397	P131	Q5119	1
Q1128397	P131	Q515	1
Q1128397	P131	Q56061	1
Q1129142	P131	Q1093829	1
Q1129142	P131	Q1549591	1
Q1129142	P131	Q35657	1
Q1129142	P131	Q62049	1
Q11303	P131	Q1093829	1
Q11303	P131	Q110071194	1
Q11303	P131	Q123705	1
Q11303	P131	Q1637706	1
Q11303	P131	Q200250	1
Q11303	P131	Q20871353	1
Q11303	P131	Q515	1
Q11303	P131	Q61089180	1
Q11303	P131	Q62049	1
Q12292478	P131	Q2039348	1
Q1244442	P131	Q1115575	1
Q1244442	P131	Q1549591	1
Q1244442	P131	Q532	1
Q1244442	P131	Q856076	1
Q124714	P131	Q13415368	1
Q124714	P131	Q13415370	1
Q131734	P131	Q2740635	1
Q1329623	P131	Q13539802	1
Q1329623	P131	Q1549591	1
Q1329623	P131	Q2264924	1
Q1329623	P131	Q515	1
Q1329623	P131	Q856076	1
Q1343246	P131	Q1115575	1
Q1343246	P131	Q532	1
Q13586493	P131	Q35657	1
Q1378975	P131	Q5283513	1
Q143912	P131	Q75135432	1
Q1440300	P131	Q10864048	1
Q1440300	P131	Q1094397	1
Q1440300	P131	Q1422929	1
Q1440300	P131	Q1549591	1
Q1440300	P131	Q192611	1
Q1440300	P131	Q29946056	1
Q1440300	P131	Q475050	1
Q1440300	P131	Q5119	1
Q1440300	P131	Q515	1
Q1440300	P131	Q56061	1
Q1497375	P131	Q747074	1
Q16560	P131	Q15243209	1
Q16560	P131	Q1549591	1
Q16560	P131	Q1637706	1
Q16560	P131	Q16831714	1
Q16560	P131	Q174844	1
Q16560	P131	Q183342	1
Q16560	P131	Q263274	1
Q16560	P131	Q3565075	1
Q16560	P131	Q43263	1
Q16560	P131	Q4442912	1
Q16560	P131	Q50330360	1
Q16560	P131	Q5119	1
Q16560	P131	Q515	1
Q16560	P131	Q51929311	1
Q16560	P131	Q570116	1
Q16560	P131	Q747074	1
Q16560	P131	Q7930989	1
Q16560	P131	Q956214	1
Q174782	P131	Q1549591	1
Q174782	P131	Q3505887	1
Q174782	P131	Q50330360	1
Q174782	P131	Q515	1
Q19844914	P131	Q110071194	1
Q19860854	P131	Q211690	1
Q19860854	P131	Q21503295	1
Q19860854	P131	Q515	1
Q19860854	P131	Q7897276	1
Q200334	P131	Q1549591	1
Q200334	P131	Q50330360	1
Q200334	P131	Q515	1
Q200334	P131	Q6784672	1
Q207694	P131	Q13217644	1
Q207694	P131	Q1549591	1
Q207694	P131	Q15647906	1
Q207694	P131	Q5098	1
Q207694	P131	Q5119	1
Q2080521	P131	Q1093829	1
Q2080521	P131	Q1549591	1
Q2080521	P131	Q35657	1
Q2080521	P131	Q62049	1
Q2087181	P131	Q1006876	1
Q2087181	P131	Q1136601	1
Q2087181	P131	Q21503295	1
Q2087181	P131	Q7897276	1
Q210272	P131	Q1131296	1
Q210272	P131	Q13410464	1
Q210272	P131	Q5852411	1
Q23413	P131	Q1074523	1
Q23413	P131	Q1549591	1
Q23413	P131	Q253030	1
Q23413	P131	Q42744322	1
Q23413	P131	Q85635929	1
Q2385804	P131	Q1549591	1
Q2385804	P131	Q856076	1
Q25550691	P131	Q515	1
Q25550691	P131	Q747074	1
Q25550691	P131	Q956214	1
Q264542	P131	Q1549591	1
Q264542	P131	Q253030	1
Q264542	P131	Q42744322	1
Q264542	P131	Q515	1
Q264542	P131	Q61708099	1
Q2651004	P131	Q1549591	1
Q2651004	P131	Q1637706	1
Q2651004	P131	Q50330360	1
Q2651004	P131	Q515	1
Q2651004	P131	Q956214	1
Q2680291	P131	Q1549591	1
Q2680291	P131	Q2074737	1
Q2680291	P131	Q515	1
Q274153	P131	Q3957	1
Q274153	P131	Q486972	1
Q27686	P131	Q1115575	1
Q27686	P131	Q127448	1
Q27686	P131	Q1426035	1
Q27686	P131	Q211690	1
Q27686	P131	Q21503295	1
Q27686	P131	Q515	1
Q27686	P131	Q532	1
Q27686	P131	Q7897276	1
Q33506	P131	Q1131296	1
Q33506	P131	Q13410464	1
Q33506	P131	Q1349648	1
Q33506	P131	Q15127012	1
Q33506	P131	Q192299	1
Q33506	P131	Q2202509	1
Q33506	P131	Q5119	1
Q33506	P131	Q515	1
Q33506	P131	Q6784672	1
Q33506	P131	Q755707	1
Q38048707	P131	Q1066984	1
Q38048707	P131	Q1637706	1
Q38048707	P131	Q200250	1
Q38048707	P131	Q211690	1
Q38048707	P131	Q21503295	1
Q38048707	P131	Q515	1
Q38048707	P131	Q7897276	1
Q3947	P131	Q13410464	1
Q3947	P131	Q1349648	1
Q3947	P131	Q15127012	1
Q3947	P131	Q1637706	1
Q3947	P131	Q17343829	1
Q41176	P131	Q1008803	1
Q41176	P131	Q10267336	1
Q41176	P131	Q104880945	1
Q41176	P131	Q105074756	1
Q41176	P131	Q1057504	1
Q41176	P131	Q1065118	1
Q41176	P131	Q1074523	1
Q41176	P131	Q108454666	1
Q41176	P131	Q108454687	1
Q41176	P131	Q110266204	1
Q41176	P131	Q110266206	1
Q41176	P131	Q11271835	1
Q41176	P131	Q1131296	1
Q41176	P131	Q1137833	1
Q41176	P131	Q1195098	1
Q41176	P131	Q12131624	1
Q41176	P131	Q12178655	1
Q41176	P131	Q1221156	1
Q41176	P131	Q12645496	1
Q41176	P131	Q13217644	1
Q41176	P131	Q13218357	1
Q41176	P131	Q13218690	1
Q41176	P131	Q133442	1
Q41176	P131	Q13410496	1
Q41176	P131	Q13414763	1
Q41176	P131	Q13414765	1
Q41176	P131	Q13455645	1
Q41176	P131	Q1402592	1
Q41176	P131	Q14192199	1
Q41176	P131	Q1426035	1
Q41176	P131	Q1497364	1
Q41176	P131	Q15042037	1
Q41176	P131	Q15063611	1
Q41176	P131	Q15221310	1
Q41176	P131	Q15647906	1
Q41176	P131	Q158454	1
Q41176	P131	Q15974307	1
Q41176	P131	Q16110	1
Q41176	P131	Q16678127	1
Q41176	P131	Q171441	1
Q41176	P131	Q17278559	1
Q41176	P131	Q17364572	1
Q41176	P131	Q1776764	1
Q41176	P131	Q1802801	1
Q41176	P131	Q180673	1
Q41176	P131	Q1840161	1
Q41176	P131	Q185113	1
Q41176	P131	Q18559008	1
Q41176	P131	Q1968403	1
Q41176	P131	Q20856087	1
Q41176	P131	Q20871353	1
Q41176	P131	Q21583365	1
Q41176	P131	Q2202509	1
Q41176	P131	Q2221906	1
Q41176	P131	Q22865	1
Q41176	P131	Q2373919	1
Q41176	P131	Q23901114	1
Q41176	P131	Q25412763	1
Q41176	P131	Q25466816	1
Q41176	P131	Q2555896	1
Q41176	P131	Q257391	1
Q41176	P131	Q2740635	1
Q41176	P131	Q2755753	1
Q41176	P131	Q29045252	1
Q41176	P131	Q2919801	1
Q41176	P131	Q2974552	1
Q41176	P131	Q3032114	1
Q41176	P131	Q3243765	1
Q41176	P131	Q3257686	1
Q41176	P131	Q3327920	1
Q41176	P131	Q34763	1
Q41176	P131	Q34918903	1
Q41176	P131	Q3502482	1
Q41176	P131	Q3505887	1
Q41176	P131	Q3565075	1
Q41176	P131	Q37800986	1
Q41176	P131	Q395994	1
Q41176	P131	Q4022	1
Q41176	P131	Q4272761	1
Q41176	P131	Q4286337	1
Q41176	P131	Q46395	1
Q41176	P131	Q494721	1
Q41176	P131	Q499073	1
Q41176	P131	Q50256	1
Q41176	P131	Q509686	1
Q41176	P131	Q5283513	1
Q41176	P131	Q52994899	1
Q41176	P131	Q55116	1
Q41176	P131	Q55237813	1
Q41176	P131	Q55440238	1
Q41176	P131	Q581830	1
Q41176	P131	Q61089180	1
Q41176	P131	Q61708099	1
Q41176	P131	Q63440326	1
Q41176	P131	Q65589340	1
Q41176	P131	Q667509	1
Q41176	P131	Q67123843	1
Q41176	P131	Q676050	1
Q41176	P131	Q695850	1
Q41176	P131	Q6960199	1
Q41176	P131	Q705296	1
Q41176	P131	Q707813	1
Q41176	P131	Q7309443	1
Q41176	P131	Q745456	1
Q41176	P131	Q75135432	1
Q41176	P131	Q751708	1
Q41176	P131	Q7553685	1
Q41176	P131	Q769628	1
Q41176	P131	Q779415	1
Q41176	P131	Q851517	1
Q41176	P131	Q85635929	1
Q41176	P131	Q907698	1
Q41176	P131	Q925381	1
Q41176	P131	Q94993988	1
Q41176	P131	Q99323582	1
Q41176	P131	Q99324125	1
Q43229	P131	Q10864048	1
Q43229	P131	Q1094397	1
Q43229	P131	Q1422929	1
Q43229	P131	Q1549591	1
Q43229	P131	Q1637706	1
Q43229	P131	Q192611	1
Q43229	P131	Q475050	1
Q43229	P131	Q5119	1
Q43229	P131	Q515	1
Q43229	P131	Q56061	1
Q455403	P131	Q123705	1
Q455403	P131	Q15042037	1
Q455403	P131	Q2221906	1
Q455403	P131	Q56061	1
Q47012103	P131	Q211690	1
Q47012103	P131	Q21503295	1
Q47012103	P131	Q515	1
Q47012103	P131	Q7897276	1
Q4824242	P131	Q1066984	1
Q4824242	P131	Q1637706	1
Q4824242	P131	Q200250	1
Q4824242	P131	Q211690	1
Q4824242	P131	Q21503295	1
Q4824242	P131	Q515	1
Q4824242	P131	Q7897276	1
Q4828724	P131	Q11774097	1
Q4828724	P131	Q35657	1
Q4989906	P131	Q1637706	1
Q4989906	P131	Q2264924	1
Q4989906	P131	Q33146843	1
Q4989906	P131	Q50330360	1
Q4989906	P131	Q51929311	1
Q5003624	P131	Q127448	1
Q543654	P131	Q1093829	1
Q543654	P131	Q1549591	1
Q543654	P131	Q21518270	1
Q543654	P131	Q35657	1
Q543654	P131	Q62049	1
Q5773747	P131	Q408804	1
Q6110453	P131	Q11774097	1
Q6110453	P131	Q158454	1
Q6110453	P131	Q34918903	1
Q64578911	P131	Q1549591	1
Q64578911	P131	Q515	1
Q684740	P131	Q1549591	1
Q684740	P131	Q515	1
Q684740	P131	Q747074	1
Q7062022	P131	Q13539802	1
Q7062022	P131	Q1549591	1
Q7062022	P131	Q1852859	1
Q7062022	P131	Q2039348	1
Q7062022	P131	Q211690	1
Q7062022	P131	Q5119	1
Q7062022	P131	Q515	1
Q7062022	P131	Q7897276	1
Q751876	P131	Q1802801	1
Q751876	P131	Q667509	1
Q7540126	P131	Q1549591	1
Q7540126	P131	Q1637706	1
Q7540126	P131	Q2074737	1
Q7540126	P131	Q486972	1
Q7540126	P131	Q5119	1
Q7540126	P131	Q515	1
Q7627808	P131	Q192299	1
Q7627808	P131	Q755707	1
Q76321820	P131	Q1093829	1
Q76321820	P131	Q1549591	1
Q76321820	P131	Q35657	1
Q76321820	P131	Q62049	1
Q797765	P131	Q3957	1
Q797765	P131	Q486972	1
Q811165	P131	Q1200957	1
Q811165	P131	Q12131624	1
Q811165	P131	Q1637706	1
Q811165	P131	Q3565075	1
Q811165	P131	Q5119	1
Q811165	P131	Q51929311	1
Q811165	P131	Q7930989	1
Q811430	P131	Q1093829	1
Q811430	P131	Q1549591	1
Q811430	P131	Q1637706	1
Q811430	P131	Q35657	1
Q811430	P131	Q62049	1
Q811979	P131	Q1200957	1
Q811979	P131	Q12131624	1
Q811979	P131	Q1637706	1
Q811979	P131	Q2919801	1
Q811979	P131	Q3565075	1
Q811979	P131	Q408804	1
Q811979	P131	Q515	1
Q811979	P131	Q51929311	1
Q811979	P131	Q7930989	1
Q811979	P131	Q856076	1
Q847017	P131	Q23901114	1
Q847017	P131	Q55116	1
Q847017	P131	Q99323582	1
Q847017	P131	Q99324125	1
Q853854	P131	Q3957	1
Q853854	P131	Q486972	1
Q41176	P1343	Q3331189	3
Q33506	P1343	Q3331189	1
Q41176	P1343	Q1239328	1
Q41176	P1343	Q1469824	1
Q41176	P1343	Q1525071	1
Q41176	P1343	Q17152639	1
Q41176	P1343	Q47461344	1
Q41176	P1343	Q5398426	1
Q41176	P1343	Q7094076	1
Q41176	P1343	Q7725634	1
Q41176	P135	Q32880	4
Q143912	P135	Q32880	1
Q41176	P135	Q968159	1
Q41176	P137	Q15936437	2
Q41176	P137	Q221096	2
Q41176	P137	Q23002039	2
Q41176	P137	Q45400320	2
Q41176	P137	Q902104	2
Q38048707	P137	Q202686	1
Q38048707	P137	Q223832	1
Q38048707	P137	Q3624078	1
Q38048707	P137	Q43702	1
Q38048707	P137	Q6256	1
Q41176	P137	Q1788820	1
Q41176	P137	Q202686	1
Q41176	P137	Q223832	1
Q41176	P137	Q3624078	1
Q41176	P137	Q43702	1
Q41176	P137	Q4830453	1
Q41176	P137	Q6256	1
Q41176	P137	Q891723	1
Q455403	P137	Q4830453	1
Q455403	P137	Q891723	1
Q4824242	P137	Q202686	1
Q4824242	P137	Q223832	1
Q4824242	P137	Q3624078	1
Q4824242	P137	Q43702	1
Q4824242	P137	Q6256	1
Q41176	P138	Q5	11
Q33506	P138	Q5	2
Q1081138	P138	Q5	1
Q11303	P138	Q5	1
Q16560	P138	Q327333	1
Q210272	P138	Q5	1
Q3947	P138	Q5	1
Q41176	P138	Q101352	1
Q41176	P138	Q327333	1
Q811979	P138	Q5	1
Q41176	P1398	Q41176	1
Q41176	P140	Q879146	2
Q1128397	P140	Q879146	1
Q200334	P140	Q879146	1
Q41176	P1435	Q30634609	1172
Q3947	P1435	Q30634609	13
Q33506	P1435	Q30634609	5
Q1244442	P1435	Q30634609	2
Q210272	P1435	Q30634609	2
Q27686	P1435	Q30634609	2
Q41176	P1435	Q23712	2
Q41176	P1435	Q28152826	2
Q4989906	P1435	Q30634609	2
Q1081138	P1435	Q30634609	1
Q11303	P1435	Q30634609	1
Q124714	P1435	Q30634609	1
Q1343246	P1435	Q30634609	1
Q143912	P1435	Q15097084	1
Q16560	P1435	Q30634609	1
Q2080521	P1435	Q30634609	1
Q2087181	P1435	Q30634609	1
Q210272	P1435	Q28152826	1
Q2385804	P1435	Q30634609	1
Q2680291	P1435	Q30634609	1
Q38048707	P1435	Q30634609	1
Q41176	P1435	Q13406463	1
Q41176	P1435	Q15097084	1
Q41176	P1435	Q18087975	1
Q47012103	P1435	Q30634609	1
Q4824242	P1435	Q30634609	1
Q4828724	P1435	Q30634609	1
Q4989906	P1435	Q23712	1
Q543654	P1435	Q30634609	1
Q6110453	P1435	Q30634609	1
Q811430	P1435	Q30634609	1
Q41176	P149	Q32880	479
Q41176	P149	Q968159	35
Q41176	P149	Q1792644	30
Q41176	P149	Q217175	30
Q41176	P149	Q1292119	17
Q41176	P149	Q12271	13
Q3947	P149	Q32880	6
Q33506	P149	Q32880	5
Q41176	P149	Q2198855	4
Q811979	P149	Q32880	4
Q16560	P149	Q32880	3
Q41176	P149	Q11514315	3
Q811979	P149	Q1292119	3
Q811979	P149	Q968159	3
Q16560	P149	Q968159	2
Q33506	P149	Q1292119	2
Q33506	P149	Q968159	2
Q358	P149	Q32880	2
Q41176	P149	Q12720942	2
Q41176	P149	Q3326717	2
Q811165	P149	Q1292119	2
Q811165	P149	Q32880	2
Q811165	P149	Q968159	2
Q1128397	P149	Q32880	1
Q1129142	P149	Q1792644	1
Q1129142	P149	Q32880	1
Q11303	P149	Q32880	1
Q1244442	P149	Q32880	1
Q1329623	P149	Q32880	1
Q13586493	P149	Q32880	1
Q143912	P149	Q32880	1
Q16560	P149	Q11514315	1
Q16560	P149	Q1292119	1
Q16560	P149	Q2198855	1
Q174782	P149	Q32880	1
Q174782	P149	Q968159	1
Q200334	P149	Q32880	1
Q2065736	P149	Q1292119	1
Q2065736	P149	Q32880	1
Q2065736	P149	Q968159	1
Q2080521	P149	Q32880	1
Q23413	P149	Q32880	1
Q2385804	P149	Q32880	1
Q25550691	P149	Q32880	1
Q27686	P149	Q1792644	1
Q27686	P149	Q968159	1
Q33506	P149	Q11514315	1
Q33506	P149	Q2198855	1
Q41176	P149	Q2915955	1
Q4989906	P149	Q1292119	1
Q4989906	P149	Q1792644	1
Q4989906	P149	Q32880	1
Q4989906	P149	Q3326717	1
Q4989906	P149	Q968159	1
Q684740	P149	Q11514315	1
Q684740	P149	Q1292119	1
Q684740	P149	Q2198855	1
Q684740	P149	Q32880	1
Q684740	P149	Q968159	1
Q76321820	P149	Q1792644	1
Q76321820	P149	Q32880	1
Q811165	P149	Q11514315	1
Q811165	P149	Q2198855	1
Q811430	P149	Q32880	1
Q811979	P149	Q11514315	1
Q811979	P149	Q217175	1
Q811979	P149	Q2198855	1
Q41176	P159	Q10864048	2
Q41176	P159	Q1094397	2
Q41176	P159	Q1422929	2
Q41176	P159	Q1549591	2
Q41176	P159	Q1637706	2
Q41176	P159	Q192611	2
Q41176	P159	Q475050	2
Q41176	P159	Q5119	2
Q41176	P159	Q515	2
Q41176	P159	Q56061	2
Q108860593	P159	Q10864048	1
Q108860593	P159	Q1094397	1
Q108860593	P159	Q1422929	1
Q108860593	P159	Q1549591	1
Q108860593	P159	Q1637706	1
Q108860593	P159	Q192611	1
Q108860593	P159	Q475050	1
Q108860593	P159	Q5119	1
Q108860593	P159	Q515	1
Q108860593	P159	Q56061	1
Q41176	P159	Q1066984	1
Q41176	P159	Q133442	1
Q41176	P159	Q179164	1
Q41176	P159	Q200250	1
Q41176	P159	Q208500	1
Q41176	P159	Q3624078	1
Q41176	P159	Q51576574	1
Q41176	P159	Q6256	1
Q41176	P159	Q902814	1
Q43229	P159	Q1066984	1
Q43229	P159	Q10864048	1
Q43229	P159	Q1094397	1
Q43229	P159	Q1422929	1
Q43229	P159	Q1549591	1
Q43229	P159	Q1637706	1
Q43229	P159	Q192611	1
Q43229	P159	Q200250	1
Q43229	P159	Q475050	1
Q43229	P159	Q5119	1
Q43229	P159	Q515	1
Q43229	P159	Q56061	1
Q847017	P159	Q133442	1
Q847017	P159	Q179164	1
Q847017	P159	Q208500	1
Q847017	P159	Q3624078	1
Q847017	P159	Q51576574	1
Q847017	P159	Q6256	1
Q847017	P159	Q902814	1
Q33506	P166	Q196756	1
Q33506	P166	Q908620	1
Q41176	P166	Q196756	1
Q41176	P166	Q908620	1
