domain	property	range	count	domain;label	property;label	range;label
Q33506	P101	Q11862829	3	'museum'@en	'field of work'@en	'academic discipline'@en
Q33506	P101	Q1792379	2	'museum'@en	'field of work'@en	'art genre'@en
Q33506	P101	Q56055944	2	'museum'@en	'field of work'@en	'arts form'@en
Q1007870	P101	Q11862829	1	'art gallery'@en	'field of work'@en	'academic discipline'@en
Q1007870	P101	Q1792379	1	'art gallery'@en	'field of work'@en	'art genre'@en
Q1007870	P101	Q268592	1	'art gallery'@en	'field of work'@en	'industry'@en
Q1007870	P101	Q4671286	1	'art gallery'@en	'field of work'@en	'academic major'@en
Q1007870	P101	Q56055944	1	'art gallery'@en	'field of work'@en	'arts form'@en
Q1007870	P101	Q627436	1	'art gallery'@en	'field of work'@en	'field of work'@en
Q1060829	P101	Q11862829	1	'concert hall'@en	'field of work'@en	'academic discipline'@en
Q1060829	P101	Q1792379	1	'concert hall'@en	'field of work'@en	'art genre'@en
Q1060829	P101	Q268592	1	'concert hall'@en	'field of work'@en	'industry'@en
Q1060829	P101	Q4671286	1	'concert hall'@en	'field of work'@en	'academic major'@en
Q1060829	P101	Q56055944	1	'concert hall'@en	'field of work'@en	'arts form'@en
Q1060829	P101	Q627436	1	'concert hall'@en	'field of work'@en	'field of work'@en
Q166118	P101	Q11862829	1	'archive'@en	'field of work'@en	'academic discipline'@en
Q166118	P101	Q56055944	1	'archive'@en	'field of work'@en	'arts form'@en
Q166118	P101	Q8148	1	'archive'@en	'field of work'@en	'industry'@en
Q207694	P101	Q11862829	1	'art museum'@en	'field of work'@en	'academic discipline'@en
Q207694	P101	Q1792379	1	'art museum'@en	'field of work'@en	'art genre'@en
Q207694	P101	Q64222339	1	'art museum'@en	'field of work'@en	'art term'@en
Q207694	P101	Q968159	1	'art museum'@en	'field of work'@en	'art movement'@en
Q24354	P101	Q11862829	1	'theatre'@en	'field of work'@en	'academic discipline'@en
Q24354	P101	Q1792379	1	'theatre'@en	'field of work'@en	'art genre'@en
Q24354	P101	Q268592	1	'theatre'@en	'field of work'@en	'industry'@en
Q24354	P101	Q4671286	1	'theatre'@en	'field of work'@en	'academic major'@en
Q24354	P101	Q56055944	1	'theatre'@en	'field of work'@en	'arts form'@en
Q24354	P101	Q627436	1	'theatre'@en	'field of work'@en	'field of work'@en
Q26944892	P101	Q1620908	1	'ethnological museum'@en	'field of work'@en	'historical region'@en
Q26944892	P101	Q26830017	1	'ethnological museum'@en	'field of work'@en	'state in the Holy Roman Empire'@en
Q33506	P101	Q1620908	1	'museum'@en	'field of work'@en	'historical region'@en
Q33506	P101	Q26830017	1	'museum'@en	'field of work'@en	'state in the Holy Roman Empire'@en
Q33506	P101	Q268592	1	'museum'@en	'field of work'@en	'industry'@en
Q33506	P101	Q2698964	1	'museum'@en	'field of work'@en	'ethnic stereotype'@en
Q33506	P101	Q41710	1	'museum'@en	'field of work'@en	'ethnic group'@en
Q33506	P101	Q4671286	1	'museum'@en	'field of work'@en	'academic major'@en
Q33506	P101	Q5	1	'museum'@en	'field of work'@en	'human'@en
Q33506	P101	Q627436	1	'museum'@en	'field of work'@en	'field of work'@en
Q33506	P101	Q64222339	1	'museum'@en	'field of work'@en	'art term'@en
Q33506	P101	Q8148	1	'museum'@en	'field of work'@en	'industry'@en
Q33506	P101	Q854836	1	'museum'@en	'field of work'@en	'shadow play'@en
Q33506	P101	Q95074	1	'museum'@en	'field of work'@en	'fictional character'@en
Q33506	P101	Q968159	1	'museum'@en	'field of work'@en	'art movement'@en
Q54934129	P101	Q2698964	1	'African-American museum'@en	'field of work'@en	'ethnic stereotype'@en
Q33506	P1037	Q5	10	'museum'@en	'director / manager'@en	'human'@en
Q163740	P1037	Q11032	1	'nonprofit organization'@en	'director / manager'@en	'newspaper'@en
Q163740	P1037	Q1110794	1	'nonprofit organization'@en	'director / manager'@en	'daily newspaper'@en
Q2385804	P1037	Q5	1	'educational institution'@en	'director / manager'@en	'human'@en
Q3329663	P1037	Q5	1	'medical museum'@en	'director / manager'@en	'human'@en
Q33506	P1037	Q11032	1	'museum'@en	'director / manager'@en	'newspaper'@en
Q33506	P1037	Q1110794	1	'museum'@en	'director / manager'@en	'daily newspaper'@en
Q33506	P1037	Q15060255	1	'museum'@en	'director / manager'@en	'Scottish council area'@en
Q33506	P1037	Q202435	1	'museum'@en	'director / manager'@en	'lieutenancy area of Scotland'@en
Q33506	P1037	Q21457810	1	'museum'@en	'director / manager'@en	'Scottish district'@en
Q33506	P1037	Q3918	1	'museum'@en	'director / manager'@en	'university'@en
Q33506	P1037	Q45400320	1	'museum'@en	'director / manager'@en	'open-access publisher'@en
Q33506	P1037	Q7309443	1	'museum'@en	'director / manager'@en	'registration county'@en
Q684740	P1037	Q5	1	'real property'@en	'director / manager'@en	'human'@en
Q7075	P1037	Q5	1	'library'@en	'director / manager'@en	'human'@en
Q811979	P1037	Q5	1	'architectural structure'@en	'director / manager'@en	'human'@en
Q33506	P112	Q5	19	'museum'@en	'founded by'@en	'human'@en
Q16735822	P112	Q5	1	'history museum'@en	'founded by'@en	'human'@en
Q16970	P112	Q2061186	1	'church building'@en	'founded by'@en	'religious order'@en
Q207694	P112	Q5	1	'art museum'@en	'founded by'@en	'human'@en
Q3329412	P112	Q5	1	'archaeological museum'@en	'founded by'@en	'human'@en
Q3329663	P112	Q5	1	'medical museum'@en	'founded by'@en	'human'@en
Q33506	P112	Q2061186	1	'museum'@en	'founded by'@en	'religious order'@en
Q59294700	P112	Q2061186	1	'record group'@en	'founded by'@en	'religious order'@en
Q7075	P112	Q5	1	'library'@en	'founded by'@en	'human'@en
Q1007870	P121	Q24354	1	'art gallery'@en	'item operated'@en	'theatre'@en
Q1060829	P121	Q24354	1	'concert hall'@en	'item operated'@en	'theatre'@en
Q24354	P121	Q24354	1	'theatre'@en	'item operated'@en	'theatre'@en
Q33506	P121	Q24354	1	'museum'@en	'item operated'@en	'theatre'@en
Q33506	P127	Q5	8	'museum'@en	'owned by'@en	'human'@en
Q23413	P127	Q5	3	'castle'@en	'owned by'@en	'human'@en
Q33506	P127	Q1549591	3	'museum'@en	'owned by'@en	'big city'@en
Q33506	P127	Q163740	2	'museum'@en	'owned by'@en	'nonprofit organization'@en
Q33506	P127	Q23002039	2	'museum'@en	'owned by'@en	'public educational institution of the United States'@en
Q33506	P127	Q28653	2	'museum'@en	'owned by'@en	'mendicant order'@en
Q33506	P127	Q2888028	2	'museum'@en	'owned by'@en	'First Order of Saint Francis'@en
Q33506	P127	Q3918	2	'museum'@en	'owned by'@en	'university'@en
Q33506	P127	Q86442081	2	'museum'@en	'owned by'@en	'administration municipale en France'@en
Q1081138	P127	Q54935504	1	'historic site'@en	'owned by'@en	'city of Switzerland'@en
Q1081138	P127	Q70208	1	'historic site'@en	'owned by'@en	'municipality of Switzerland'@en
Q1107656	P127	Q13217644	1	'garden'@en	'owned by'@en	'municipality of Portugal'@en
Q1107656	P127	Q1549591	1	'garden'@en	'owned by'@en	'big city'@en
Q1107656	P127	Q15647906	1	'garden'@en	'owned by'@en	'city of Portugal'@en
Q1195705	P127	Q13417114	1	'rocca'@en	'owned by'@en	'noble family'@en
Q1195705	P127	Q5	1	'rocca'@en	'owned by'@en	'human'@en
Q120560	P127	Q28653	1	'minor basilica'@en	'owned by'@en	'mendicant order'@en
Q120560	P127	Q2888028	1	'minor basilica'@en	'owned by'@en	'First Order of Saint Francis'@en
Q15848826	P127	Q1062083	1	'city palace'@en	'owned by'@en	'billionaire'@en
Q15848826	P127	Q5	1	'city palace'@en	'owned by'@en	'human'@en
Q163687	P127	Q28653	1	'basilica'@en	'owned by'@en	'mendicant order'@en
Q163687	P127	Q2888028	1	'basilica'@en	'owned by'@en	'First Order of Saint Francis'@en
Q163740	P127	Q163740	1	'nonprofit organization'@en	'owned by'@en	'nonprofit organization'@en
Q163740	P127	Q5774403	1	'nonprofit organization'@en	'owned by'@en	'historical society'@en
Q16560	P127	Q261543	1	'palace'@en	'owned by'@en	'state of Austria'@en
Q16970	P127	Q2061186	1	'church building'@en	'owned by'@en	'religious order'@en
Q16970	P127	Q28653	1	'church building'@en	'owned by'@en	'mendicant order'@en
Q16970	P127	Q2888028	1	'church building'@en	'owned by'@en	'First Order of Saint Francis'@en
Q19979289	P127	Q86442081	1	'birth house'@en	'owned by'@en	'administration municipale en France'@en
Q2087181	P127	Q1006283	1	'historic house museum'@en	'owned by'@en	'national trust'@en
Q2087181	P127	Q163740	1	'historic house museum'@en	'owned by'@en	'nonprofit organization'@en
Q2087181	P127	Q2668072	1	'historic house museum'@en	'owned by'@en	'collection'@en
Q210272	P127	Q13217644	1	'cultural heritage'@en	'owned by'@en	'municipality of Portugal'@en
Q210272	P127	Q1549591	1	'cultural heritage'@en	'owned by'@en	'big city'@en
Q210272	P127	Q15647906	1	'cultural heritage'@en	'owned by'@en	'city of Portugal'@en
Q23413	P127	Q13417114	1	'castle'@en	'owned by'@en	'noble family'@en
Q23413	P127	Q15273785	1	'castle'@en	'owned by'@en	'Belgian municipality with the title of city'@en
Q23413	P127	Q1549591	1	'castle'@en	'owned by'@en	'big city'@en
Q23413	P127	Q493522	1	'castle'@en	'owned by'@en	'municipality of Belgium'@en
Q23413	P127	Q54935504	1	'castle'@en	'owned by'@en	'city of Switzerland'@en
Q23413	P127	Q70208	1	'castle'@en	'owned by'@en	'municipality of Switzerland'@en
Q2668072	P127	Q5	1	'collection'@en	'owned by'@en	'human'@en
Q3330083	P127	Q54935504	1	'wine museum'@en	'owned by'@en	'city of Switzerland'@en
Q3330083	P127	Q70208	1	'wine museum'@en	'owned by'@en	'municipality of Switzerland'@en
Q33506	P127	Q1006283	1	'museum'@en	'owned by'@en	'national trust'@en
Q33506	P127	Q1062083	1	'museum'@en	'owned by'@en	'billionaire'@en
Q33506	P127	Q13217644	1	'museum'@en	'owned by'@en	'municipality of Portugal'@en
Q33506	P127	Q13417114	1	'museum'@en	'owned by'@en	'noble family'@en
Q33506	P127	Q15273785	1	'museum'@en	'owned by'@en	'Belgian municipality with the title of city'@en
Q33506	P127	Q15647906	1	'museum'@en	'owned by'@en	'city of Portugal'@en
Q33506	P127	Q2061186	1	'museum'@en	'owned by'@en	'religious order'@en
Q33506	P127	Q2177636	1	'museum'@en	'owned by'@en	'municipality of Denmark'@en
Q33506	P127	Q2264924	1	'museum'@en	'owned by'@en	'port settlement'@en
Q33506	P127	Q261543	1	'museum'@en	'owned by'@en	'state of Austria'@en
Q33506	P127	Q2668072	1	'museum'@en	'owned by'@en	'collection'@en
Q33506	P127	Q327333	1	'museum'@en	'owned by'@en	'government agency'@en
Q33506	P127	Q4167836	1	'museum'@en	'owned by'@en	'Wikimedia category'@en
Q33506	P127	Q4830453	1	'museum'@en	'owned by'@en	'business'@en
Q33506	P127	Q493522	1	'museum'@en	'owned by'@en	'municipality of Belgium'@en
Q33506	P127	Q515	1	'museum'@en	'owned by'@en	'city'@en
Q33506	P127	Q5341295	1	'museum'@en	'owned by'@en	'educational organization'@en
Q33506	P127	Q54935504	1	'museum'@en	'owned by'@en	'city of Switzerland'@en
Q33506	P127	Q5774403	1	'museum'@en	'owned by'@en	'historical society'@en
Q33506	P127	Q62078547	1	'museum'@en	'owned by'@en	'public research university'@en
Q33506	P127	Q6881511	1	'museum'@en	'owned by'@en	'enterprise'@en
Q33506	P127	Q70208	1	'museum'@en	'owned by'@en	'municipality of Switzerland'@en
Q33506	P127	Q747074	1	'museum'@en	'owned by'@en	'commune of Italy'@en
Q33506	P127	Q778575	1	'museum'@en	'owned by'@en	'conglomerate'@en
Q33506	P127	Q8436	1	'museum'@en	'owned by'@en	'family'@en
Q33506	P127	Q875538	1	'museum'@en	'owned by'@en	'public university'@en
Q33506	P127	Q891723	1	'museum'@en	'owned by'@en	'public company'@en
Q3950	P127	Q1549591	1	'villa'@en	'owned by'@en	'big city'@en
Q3950	P127	Q2264924	1	'villa'@en	'owned by'@en	'port settlement'@en
Q3950	P127	Q515	1	'villa'@en	'owned by'@en	'city'@en
Q3950	P127	Q747074	1	'villa'@en	'owned by'@en	'commune of Italy'@en
Q3950	P127	Q8436	1	'villa'@en	'owned by'@en	'family'@en
Q41176	P127	Q2177636	1	'building'@en	'owned by'@en	'municipality of Denmark'@en
Q486972	P127	Q8436	1	'human settlement'@en	'owned by'@en	'family'@en
Q4989906	P127	Q5	1	'monument'@en	'owned by'@en	'human'@en
Q54934129	P127	Q23002039	1	'African-American museum'@en	'owned by'@en	'public educational institution of the United States'@en
Q54934129	P127	Q3918	1	'African-American museum'@en	'owned by'@en	'university'@en
Q59294700	P127	Q2061186	1	'record group'@en	'owned by'@en	'religious order'@en
Q59294700	P127	Q28653	1	'record group'@en	'owned by'@en	'mendicant order'@en
Q59294700	P127	Q2888028	1	'record group'@en	'owned by'@en	'First Order of Saint Francis'@en
Q615810	P127	Q15273785	1	'water castle'@en	'owned by'@en	'Belgian municipality with the title of city'@en
Q615810	P127	Q1549591	1	'water castle'@en	'owned by'@en	'big city'@en
Q615810	P127	Q493522	1	'water castle'@en	'owned by'@en	'municipality of Belgium'@en
Q615810	P127	Q5	1	'water castle'@en	'owned by'@en	'human'@en
Q6623303	P127	Q327333	1	'list of historic houses in the Republic of Ireland'@en	'owned by'@en	'government agency'@en
Q751876	P127	Q5	1	'château'@en	'owned by'@en	'human'@en
Q866133	P127	Q5341295	1	'university museum'@en	'owned by'@en	'educational organization'@en
Q866133	P127	Q62078547	1	'university museum'@en	'owned by'@en	'public research university'@en
Q92026	P127	Q5	1	'Japanese castle'@en	'owned by'@en	'human'@en
Q33506	P131	Q1549591	133	'museum'@en	'located in the administrative territorial entity'@en	'big city'@en
Q33506	P131	Q35657	95	'museum'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q33506	P131	Q515	93	'museum'@en	'located in the administrative territorial entity'@en	'city'@en
Q33506	P131	Q5119	61	'museum'@en	'located in the administrative territorial entity'@en	'capital'@en
Q33506	P131	Q1637706	60	'museum'@en	'located in the administrative territorial entity'@en	'million city'@en
Q33506	P131	Q1093829	30	'museum'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q33506	P131	Q2039348	22	'museum'@en	'located in the administrative territorial entity'@en	'municipality of the Netherlands'@en
Q33506	P131	Q42744322	21	'museum'@en	'located in the administrative territorial entity'@en	'urban municipality of Germany'@en
Q33506	P131	Q10864048	18	'museum'@en	'located in the administrative territorial entity'@en	'first-level administrative country subdivision'@en
Q33506	P131	Q3957	18	'museum'@en	'located in the administrative territorial entity'@en	'town'@en
Q33506	P131	Q11828004	15	'museum'@en	'located in the administrative territorial entity'@en	'province of Canada'@en
Q33506	P131	Q15060255	15	'museum'@en	'located in the administrative territorial entity'@en	'Scottish council area'@en
Q33506	P131	Q667509	15	'museum'@en	'located in the administrative territorial entity'@en	'municipality of Austria'@en
Q33506	P131	Q486972	14	'museum'@en	'located in the administrative territorial entity'@en	'human settlement'@en
Q33506	P131	Q50330360	14	'museum'@en	'located in the administrative territorial entity'@en	'second largest city'@en
Q33506	P131	Q747074	13	'museum'@en	'located in the administrative territorial entity'@en	'commune of Italy'@en
Q33506	P131	Q62049	11	'museum'@en	'located in the administrative territorial entity'@en	'county seat'@en
Q33506	P131	Q1187811	10	'museum'@en	'located in the administrative territorial entity'@en	'college town'@en
Q33506	P131	Q755707	10	'museum'@en	'located in the administrative territorial entity'@en	'municipality of Norway'@en
Q33506	P131	Q2264924	9	'museum'@en	'located in the administrative territorial entity'@en	'port settlement'@en
Q33506	P131	Q33146843	9	'museum'@en	'located in the administrative territorial entity'@en	'municipality of Catalonia'@en
Q207694	P131	Q515	8	'art museum'@en	'located in the administrative territorial entity'@en	'city'@en
Q23413	P131	Q667509	8	'castle'@en	'located in the administrative territorial entity'@en	'municipality of Austria'@en
Q33506	P131	Q13539802	8	'museum'@en	'located in the administrative territorial entity'@en	'place with town rights and privileges'@en
Q33506	P131	Q56061	8	'museum'@en	'located in the administrative territorial entity'@en	'administrative territorial entity'@en
Q33506	P131	Q7897276	8	'museum'@en	'located in the administrative territorial entity'@en	'unparished area'@en
Q33506	P131	Q1115575	7	'museum'@en	'located in the administrative territorial entity'@en	'civil parish'@en
Q33506	P131	Q200250	7	'museum'@en	'located in the administrative territorial entity'@en	'metropolis'@en
Q33506	P131	Q2177636	7	'museum'@en	'located in the administrative territorial entity'@en	'municipality of Denmark'@en
Q33506	P131	Q262166	7	'museum'@en	'located in the administrative territorial entity'@en	'municipality of Germany'@en
Q33506	P131	Q475050	7	'museum'@en	'located in the administrative territorial entity'@en	'federal district'@en
Q33506	P131	Q707813	7	'museum'@en	'located in the administrative territorial entity'@en	'Hanseatic city'@en
Q33506	P131	Q7930989	7	'museum'@en	'located in the administrative territorial entity'@en	'city/town'@en
Q33506	P131	Q902814	7	'museum'@en	'located in the administrative territorial entity'@en	'border town'@en
Q207694	P131	Q1549591	6	'art museum'@en	'located in the administrative territorial entity'@en	'big city'@en
Q33506	P131	Q1349648	6	'museum'@en	'located in the administrative territorial entity'@en	'municipality of Greece'@en
Q33506	P131	Q253030	6	'museum'@en	'located in the administrative territorial entity'@en	'major regional center'@en
Q33506	P131	Q408804	6	'museum'@en	'located in the administrative territorial entity'@en	'borough of New York City'@en
Q33506	P131	Q51929311	6	'museum'@en	'located in the administrative territorial entity'@en	'largest city'@en
Q33506	P131	Q705296	6	'museum'@en	'located in the administrative territorial entity'@en	'district of Taiwan'@en
Q207694	P131	Q1637706	5	'art museum'@en	'located in the administrative territorial entity'@en	'million city'@en
Q33506	P131	Q13218391	5	'museum'@en	'located in the administrative territorial entity'@en	'charter city'@en
Q33506	P131	Q202435	5	'museum'@en	'located in the administrative territorial entity'@en	'lieutenancy area of Scotland'@en
Q33506	P131	Q21457810	5	'museum'@en	'located in the administrative territorial entity'@en	'Scottish district'@en
Q33506	P131	Q54935504	5	'museum'@en	'located in the administrative territorial entity'@en	'city of Switzerland'@en
Q33506	P131	Q70208	5	'museum'@en	'located in the administrative territorial entity'@en	'municipality of Switzerland'@en
Q33506	P131	Q7309443	5	'museum'@en	'located in the administrative territorial entity'@en	'registration county'@en
Q33506	P131	Q748149	5	'museum'@en	'located in the administrative territorial entity'@en	'prefecture-level city'@en
Q33506	P131	Q856076	5	'museum'@en	'located in the administrative territorial entity'@en	'municipality of Finland'@en
Q684740	P131	Q747074	5	'real property'@en	'located in the administrative territorial entity'@en	'commune of Italy'@en
Q163740	P131	Q35657	4	'nonprofit organization'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q207694	P131	Q5119	4	'art museum'@en	'located in the administrative territorial entity'@en	'capital'@en
Q23413	P131	Q562061	4	'castle'@en	'located in the administrative territorial entity'@en	'market municipality'@en
Q33506	P131	Q1147395	4	'museum'@en	'located in the administrative territorial entity'@en	'district of Turkey'@en
Q33506	P131	Q14762300	4	'museum'@en	'located in the administrative territorial entity'@en	'single-tier municipality'@en
